영업상태명,상세영업상태코드,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업/정상,1,영업,02 3360775,148.46,120834.0,서울특별시 서대문구 창천동 57-5번지 ,서울특별시 서대문구 연세로7길 27 (창천동),3789.0,코모도,20190100000000.0,U,2019-01-30 2:40,한식,194207.1672,450591.0773,한식,1913282407,-
영업/정상,1,영업,02  313 7523,94.74,120833.0,서울특별시 서대문구 창천동 13-42 (지상1층),서울특별시 서대문구 연세로4길 30 (창천동(지상1층)),3777.0,오늘와인한잔(연대점),20220600000000.0,U,2021-12-05 22:03,기타,194496.6464,450584.5197,,-,-
영업/정상,1,영업,02 3728710,20.4,120854.0,서울특별시 서대문구 홍제동 104-20번지 ,서울특별시 서대문구 통일로32길 6 (홍제동),3633.0,고마생고기,20010900000000.0,I,2018-08-31 23:59,분식,195441.2247,453602.502,분식,-,-
영업/정상,1,영업,,78.33,120802.0,서울특별시 서대문구 남가좌동 124-1번지 DMC파크뷰자이상가403동105호 ,서울특별시 서대문구 가재울미래로 2 (남가좌동 DMC파크뷰자이상가403동105호),3711.0,신의주찹쌀순대,20151200000000.0,I,2018-08-31 23:59,한식,192726.0,451998.0,한식,20882826,4.09
영업/정상,1,영업,,62.0,120833.0,서울특별시 서대문구 창천동 13-29번지 ,서울특별시 서대문구 명물길 14 지층 (창천동),3777.0,홍콩반점0410(신촌2호점),20190400000000.0,U,2019-04-23 2:40,중국식,194422.0964,450585.0183,중국식,-,-
영업/정상,1,영업,02  304 2005,46.2,120844.0,서울특별시 서대문구 홍은동 90-2번지 ,서울특별시 서대문구 통일로 497 1층 (홍은동),3647.0,복래찬합,20180600000000.0,I,2018-08-31 23:59,한식,194705.2924,454441.256,한식,1306598441,-
영업/정상,1,영업,02  336 1138,64.0,120830.0,서울특별시 서대문구 연희동 194-30번지 브라운스톤연희 A동 105호,서울특별시 서대문구 연희로 82 브라운스톤연희 A동 1층 105호 (연희동),3726.0,참치 연(tuna dining),20181100000000.0,I,2018-11-07 2:37,한식,193762.6411,451445.2748,한식,-,-
영업/정상,1,영업,,34.21,120840.0,서울특별시 서대문구 충정로3가 281-11 한옥상가 제2호 ,서울특별시 서대문구 충정로4길 5-18 한옥상가 제2호 (충정로3가),3741.0,카페 충정,20220200000000.0,I,2022-02-10 0:22,기타,196788.2134,450958.8897,기타,1208870186,-
영업/정상,1,영업,203341888,325.2,120825.0,서울특별시 서대문구 연희동 189-8번지 (지하1층지상12층) ,서울특별시 서대문구 연희맛로 13 (연희동(지하1층지상12층)),3707.0,이화정,20180600000000.0,I,2018-08-31 23:59,중국식,193661.3207,451584.8121,중국식,-,-
영업/정상,1,영업,,82.0,120834.0,서울특별시 서대문구 창천동 57-43 ,서울특별시 서대문구 연세로5가길 8-3 (창천동),3789.0,육회먹은연어,20210700000000.0,U,2021-07-24 2:40,한식,194283.5477,450572.3689,한식,37002699,4.27
영업/정상,1,영업,203958552,83.85,120847.0,서울특별시 서대문구 홍은동 274-35번지 2층 ,서울특별시 서대문구 모래내로 352 2층 (홍은동),3658.0,법성포 영광굴비,20190700000000.0,U,2019-07-03 2:40,한식,194241.1794,453215.7803,한식,1702283856,4.52
영업/정상,1,영업,203626195,115.19,120170.0,서울특별시 서대문구 대현동 54-9번지 10 11 ,서울특별시 서대문구 이화여대길 26 (대현동10 11),3767.0,전골떡볶이덕미가(구락미),20180600000000.0,I,2018-08-31 23:59,경양식,195167.0794,450633.9149,경양식,-,-
영업/정상,1,영업,,39.14,120818.0,서울특별시 서대문구 북아현동 187-10 혜전빌딩,서울특별시 서대문구 북아현로 93 혜전빌딩 1층 (북아현동),3761.0,lounge93(라운지93),20220500000000.0,I,2021-12-04 23:09,기타,195756.3657,451383.2449,,-,-
영업/정상,1,영업,02  304 1882,50.79,120806.0,서울특별시 서대문구 남가좌동 338-47번지 1층 101호 전체 ,서울특별시 서대문구 가재울로4길 61 1층 101호 (남가좌동),3692.0,행운갈비,20190200000000.0,I,2019-02-27 2:21,한식,193264.0812,452676.9908,한식,1424960818,4.42
영업/정상,1,영업,02  732 5382,108.1,120090.0,서울특별시 서대문구 홍제동 137-12  161-6 370-8(지상2층) ,서울특별시 서대문구 통일로 426 (홍제동 161-6 370-8(지상2층)),3630.0,원할머니보쌈홍제역점,20210800000000.0,U,2021-08-04 2:40,한식,195184.0969,453892.9799,한식,12929010,4.3
영업/정상,1,영업,02  392 7461,90.06,120825.0,서울특별시 서대문구 연희동 193-13 (지상1층) ,서울특별시 서대문구 연희로 81-9 (연희동(지상1층)),3708.0,평택고여사집냉면,20210900000000.0,U,2021-09-05 2:40,한식,193679.0567,451489.1058,한식,19831720,4.32
영업/정상,1,영업,02374 5759,13.2,120807.0,서울특별시 서대문구 남가좌동 345-4번지 126호,서울특별시 서대문구 가재울로6길 53-87 126호 (남가좌동),3692.0,백년순대국,20150200000000.0,I,2018-08-31 23:59,한식,193138.0264,452748.8683,한식,1029271253,4.69
영업/정상,1,영업,02  332 3330,298.39,120834.0,서울특별시 서대문구 창천동 33-25번지 ,서울특별시 서대문구 연세로7안길 10 (창천동),3788.0,예체능,20180600000000.0,I,2018-08-31 23:59,기타,194316.3408,450655.9879,기타,1194983521,4.38
영업/정상,1,영업,,57.94,120843.0,서울특별시 서대문구 홍은동 19-19 북한산 두산 위브 상가동 105호,서울특별시 서대문구 홍은중앙로3길 9 상가동 지하2층 105호 (홍은동 북한산 두산 위브),3610.0,맛닭꼬,20210900000000.0,U,2021-09-12 2:40,호프/통닭,195134.9659,455095.8192,호프/통닭,1403319338,-
영업/정상,1,영업,070 75721156,62.7,120120.0,서울특별시 서대문구 남가좌동 324-42  지하1층 ,서울특별시 서대문구 거북골로 33-4 지하1층 (남가좌동),3665.0,네코노키친,20201100000000.0,U,2020-11-13 2:40,까페,193218.9575,452998.6917,까페,36342590,4.62
영업/정상,1,영업,,23.75,120857.0,서울특별시 서대문구 홍제동 266-235 ,서울특별시 서대문구 세검정로 49-3 1층 (홍제동),3623.0,멕시카나 홍제점,20210200000000.0,U,2021-02-17 2:40,통닭(치킨),195209.6019,454474.2328,통닭(치킨),1042749841,4.63
영업/정상,1,영업,02  332 9485,91.84,120180.0,서울특별시 서대문구 창천동 62-3 6(지상12층) ,서울특별시 서대문구 연세로5길 30 (창천동6(지상12층)),3789.0,죽해수산,20211100000000.0,U,2021-11-03 2:40,한식,194225.28,450464.8162,한식,37749841,-
영업/정상,1,영업,02  555 1806,55.43,120824.0,서울특별시 서대문구 연희동 95-50번지 ,서울특별시 서대문구 증가로 26 1층 (연희동),3698.0,같이,20200300000000.0,I,2020-03-20 0:23,한식,193816.4355,452023.9997,한식,1467815709,-
영업/정상,1,영업,,25.0,120802.0,서울특별시 서대문구 남가좌동 124-461번지 (지상1층) ,,,일점오,20080600000000.0,I,2018-08-31 23:59,한식,,,한식,-,-
영업/정상,1,영업,203139360,92.65,120808.0,서울특별시 서대문구 대현동 37-2 ,서울특별시 서대문구 이화여대7길 22 2층 (대현동),3766.0,너스레,20210800000000.0,U,2021-08-21 2:40,경양식,195023.8577,450730.5328,경양식,38521886,4.59
영업/정상,1,영업,02  548 9114,72.73,120050.0,서울특별시 서대문구 냉천동 232 2층 ,서울특별시 서대문구 통일로 149-1 2층 (냉천동),3735.0,칠백식당,20210700000000.0,U,2021-07-31 2:40,한식,196805.2873,451692.6485,한식,35734979,4.34
영업/정상,1,영업,,13.0,120816.0,서울특별시 서대문구 북가좌동 371-12 국제빌딩 ,서울특별시 서대문구 수색로 144 국제빌딩 B1층 111호 (북가좌동),3714.0,도시피자 상암점,20220300000000.0,U,2022-03-04 2:40,경양식,191559.9181,452563.2918,경양식,1178358517,-
영업/정상,1,영업,02  64481335,76.08,120842.0,서울특별시 서대문구 홍은동 11-972 지상1층 전부,서울특별시 서대문구 홍은중앙로 91 지상1층 (홍은동),3604.0,어반게이트(URBAN GATE),20220400000000.0,U,2021-12-03 21:00,기타,195299.257,455212.5227,,-,-
영업/정상,1,영업,,15.0,120826.0,서울특별시 서대문구 연희동 165-4 ,서울특별시 서대문구 연희로 243 1층 (연희동),3660.0,243분식,20210100000000.0,U,2021-01-24 2:40,분식,194257.2294,452953.4886,분식,1704571020,4.47
영업/정상,1,영업,,69.75,120814.0,서울특별시 서대문구 북가좌동 329-7번지 ,서울특별시 서대문구 증가로 245 (북가좌동),3678.0,원,20120300000000.0,I,2018-08-31 23:59,호프/통닭,192198.4144,453391.9961,호프/통닭,1553949264,4.7
영업/정상,1,영업,,24.7,120826.0,서울특별시 서대문구 연희동 141-34번지 동진빌라 ,서울특별시 서대문구 연희로36길 26 10동 1층 103호 (연희동 동진빌라),3718.0,화덕쪽갈비,20200300000000.0,I,2020-03-21 0:23,한식,194338.7096,452802.8334,한식,-,-
영업/정상,1,영업,,74.6,120160.0,서울특별시 서대문구 대신동 91-15 지상1층 101호 전체 ,서울특별시 서대문구 연대동문길 49 지상1층 101호 (대신동),3721.0,스탠바이 키친(STANDBY KITCHEN),20211100000000.0,U,2021-11-05 2:40,패스트푸드,195037.5802,451368.6626,패스트푸드,-,-
영업/정상,1,영업,231414848,376.86,120824.0,서울특별시 서대문구 연희동 81-16번지 12층 ,서울특별시 서대문구 연희로 157 (연희동 12층),3699.0,강수사,20180600000000.0,I,2018-08-31 23:59,일식,194116.2133,452121.6977,일식,18248947,4.44
영업/정상,1,영업,,94.6,120834.0,서울특별시 서대문구 창천동 52-124번지 1~2층 ,서울특별시 서대문구 연세로7안길 16-4 1~2층 (창천동),3788.0,잇츠 라이프(It's Life),20180600000000.0,I,2018-08-31 23:59,호프/통닭,194281.1363,450667.7796,호프/통닭,-,-
영업/정상,1,영업,02  32164130,41.11,120100.0,서울특별시 서대문구 홍은동 48-152,서울특별시 서대문구 세검정로1길 19 1층 (홍은동),3615.0,인순이네 집밥,20220500000000.0,U,2021-12-06 0:04,한식,194880.1832,454461.7152,,1637114735,5
영업/정상,1,영업,02 3634225,30.58,120865.0,서울특별시 서대문구 북아현동 1-239 (지상1층) ,서울특별시 서대문구 북아현로 78 (북아현동(지상1층)),3748.0,쵸이피자,20210800000000.0,U,2021-08-04 2:40,분식,195884.5887,451289.68,분식,20859695,4.58
영업/정상,1,영업,02  31440848,69.78,120834.0,서울특별시 서대문구 창천동 57-37번지 1층 ,서울특별시 서대문구 연세로7길 29 1층 (창천동),3789.0,삼미식당 신촌점,20190800000000.0,U,2019-08-28 2:40,호프/통닭,194198.1627,450591.241,호프/통닭,1778646844,4.49
영업/정상,1,영업,,33.0,120859.0,서울특별시 서대문구 홍제동 330-78번지 ,서울특별시 서대문구 통일로39가길 10-3 (홍제동),3636.0,용씨네누룽지통닭구이,20150700000000.0,I,2018-08-31 23:59,한식,194939.8835,454053.8337,한식,36339010,4.42
영업/정상,1,영업,02 03633177,72.62,120834.0,서울특별시 서대문구 창천동 46-12 ,서울특별시 서대문구 연세로12길 20 (창천동),3776.0,연어상회,20220100000000.0,U,2022-01-26 2:40,한식,194463.4146,450737.0134,한식,37213419,4.22
영업/정상,1,영업,,49.5,120012.0,서울특별시 서대문구 충정로2가 91-2번지 2층 ,서울특별시 서대문구 충정로 71 2층 (충정로2가),3736.0,서문면빨,20180100000000.0,I,2018-08-31 23:59,한식,196899.2427,451416.6843,한식,1620095677,4.36
영업/정상,1,영업,,87.9,120840.0,서울특별시 서대문구 충정로3가 359-2 외 1필지(360-19) 1층 전체 ,서울특별시 서대문구 충정로4길 22-4 1층 (충정로3가),3742.0,브라보(BRAVO),20210500000000.0,U,2021-05-06 2:40,호프/통닭,196755.3443,450902.65,호프/통닭,-,-
영업/정상,1,영업,02  395 6151,66.19,120861.0,서울특별시 서대문구 홍제동 334-87번지 ,서울특별시 서대문구 홍제내길 124 (홍제동),3640.0,완산골명가,20100700000000.0,I,2018-08-31 23:59,한식,194323.2051,453944.5643,한식,12939426,4.18
영업/정상,1,영업,,54.0,120848.0,서울특별시 서대문구 홍은동 401-28번지 ,서울특별시 서대문구 거북골로 16 (홍은동),3675.0,하노이쌀국수분짜,20190600000000.0,U,2019-06-28 2:40,한식,193339.2223,453160.8884,한식,1899479797,4.33
영업/정상,1,영업,,54.57,120130.0,서울특별시 서대문구 북가좌동 481 DMC 래미안 e편한세상 ,서울특별시 서대문구 수색로 100 제상가1동 제지1층 1-03호 (북가좌동 DMC 래미안 e편한세상),3709.0,잭슨피자 가좌점,20210500000000.0,I,2021-05-06 0:22,경양식,192028.4159,452265.9522,경양식,1833979124,4.62
영업/정상,1,영업,02  338 5399,28.07,120827.0,서울특별시 서대문구 연희동 169-23 ,서울특별시 서대문구 홍제천로 208 (연희동),3660.0,풍성삼겹살,20210900000000.0,U,2021-10-02 2:40,한식,194257.6807,453019.2077,한식,18749384,4.33
영업/정상,1,영업,,26.79,120861.0,서울특별시 서대문구 홍제동 366-4번지 ,서울특별시 서대문구 모래내로 377-1 (홍제동),3643.0,어가네,20171100000000.0,I,2018-08-31 23:59,기타,194418.9067,453414.8023,기타,-,-
영업/정상,1,영업,203255444,131.75,120834.0,서울특별시 서대문구 창천동 52-51,서울특별시 서대문구 연세로7길 14 (창천동),3788.0,별이 빛나는 밤에,20220400000000.0,U,2021-12-03 22:09,경양식,194280.6031,450616.0912,,32514586,4.71
영업/정상,1,영업,,84.6,120814.0,서울특별시 서대문구 북가좌동 310-2번지 1층 ,서울특별시 서대문구 응암로1길 13 (북가좌동 1층),3679.0,금강산소한마리,20151000000000.0,I,2018-08-31 23:59,한식,192033.4152,453237.849,한식,37642504,4.27
영업/정상,1,영업,02  723 0214,72.45,120855.0,서울특별시 서대문구 홍제동 156-246번지 (지상1층) ,서울특별시 서대문구 모래내로28길 3 (홍제동(지상1층)),3730.0,서원,20171100000000.0,I,2018-08-31 23:59,한식,195231.3601,453713.975,한식,31487907,-
영업/정상,1,영업,,235.0,120050.0,서울특별시 서대문구 냉천동 169-1번지 1.2층 ,서울특별시 서대문구 통일로9안길 9-6 (냉천동 1.2층),3735.0,무교동갯마을낙지,20180600000000.0,I,2018-08-31 23:59,한식,196850.2219,451623.7346,한식,1626226454,4.23
영업/정상,1,영업,,76.14,120814.0,서울특별시 서대문구 북가좌동 346-13번지 1층 ,서울특별시 서대문구 거북골로24길 27-8 1층 (북가좌동),3680.0,알키미스타(Alquimistar),20171200000000.0,I,2018-08-31 23:59,기타,191793.0646,453183.2931,기타,-,-
영업/정상,1,영업,203268256,63.0,120857.0,서울특별시 서대문구 홍제동 247-13 1층 일부 ,서울특별시 서대문구 세무서길 49 1층 (홍제동),3629.0,춘하추동,20211200000000.0,U,2021-12-09 2:40,한식,195159.9122,454222.0856,한식,1861643982,4.32
영업/정상,1,영업,02 3648193,96.82,120808.0,서울특별시 서대문구 대현동 54-28번지 2층 전체 ,서울특별시 서대문구 이화여대2가길 19 2층 (대현동),3767.0,봉추찜닭 이대점,20190500000000.0,U,2019-05-09 2:40,한식,195165.4439,450666.2231,한식,11807488,4.34
영업/정상,1,영업,,10.88,120100.0,서울특별시 서대문구 홍은동 9-136  9-573 ,,,이모네분식,20210800000000.0,U,2021-08-13 2:40,분식,195407.1117,455204.0789,분식,20878916,4.5
영업/정상,1,영업,,42.9,120813.0,서울특별시 서대문구 북가좌동 306-17 6층 ,서울특별시 서대문구 응암로 54 서부프라자빌딩 6층 (북가좌동),3691.0,점프노리키즈카페,20201100000000.0,I,2020-11-06 0:23,기타,192000.9459,452848.0091,기타,1139237836,4.67
영업/정상,1,영업,,66.0,120854.0,서울특별시 서대문구 홍제동 139-5번지 외 1필지 제나호 1층 ,서울특별시 서대문구 통일로 402 1층 나호 (홍제동),3632.0,치킨매니아,20161100000000.0,I,2018-08-31 23:59,통닭(치킨),195316.4374,453722.9552,통닭(치킨),13572606,4.35
영업/정상,1,영업,,49.58,120013.0,서울특별시 서대문구 충정로3가 465번지 충정리시온 110호 ,서울특별시 서대문구 서소문로 27 (충정로3가 충정리시온 110호),3741.0,맨인문,20200300000000.0,U,2020-03-06 2:40,기타,196824.0727,450890.6641,기타,36438557,4.61
영업/정상,1,영업,,34.0,120808.0,서울특별시 서대문구 대현동 34-44 2층 ,서울특별시 서대문구 이화여대길 88-19 2층 (대현동),3765.0,신신 브런치 지엔빙,20211000000000.0,U,2021-10-22 2:40,중국식,194978.3834,450804.2338,중국식,-,-
영업/정상,1,영업,,43.91,120762.0,서울특별시 서대문구 남가좌동 377번지 삼성아파트 상가동 101호,서울특별시 서대문구 증가로 191 상가동 101호 (남가좌동 삼성아파트 ),3686.0,케리홈치킨,20170800000000.0,I,2018-08-31 23:59,호프/통닭,192559.9947,452852.0202,호프/통닭,1856933178,4.38
영업/정상,1,영업,,75.68,120190.0,서울특별시 서대문구 북아현동 1013번지 e편한세상신촌 1단지 101엠동 B108호,서울특별시 서대문구 북아현로1가길 20 101엠동 B108호 (북아현동 e편한세상신촌 1단지),3768.0,배달의명가 북아현점,20200500000000.0,I,2020-05-03 0:23,기타,195658.0,450660.0,기타,1008877288,4.54
영업/정상,1,영업,02  394 9007,39.5,120859.0,서울특별시 서대문구 홍제동 330-99번지 ,서울특별시 서대문구 통일로39가길 12 1층 (홍제동),3636.0,칼집삼겹,20141200000000.0,I,2018-08-31 23:59,통닭(치킨),194929.0982,454057.6618,통닭(치킨),1930712337,4.53
영업/정상,1,영업,3628709,112.26,120050.0,서울특별시 서대문구 냉천동 164번지 166167 ,서울특별시 서대문구 통일로 143-1 (냉천동166167),3735.0,한옥설렁탕,20180800000000.0,I,2018-08-31 23:59,한식,196828.1116,451635.045,한식,36016162,4.29
영업/정상,1,영업,,93.6,120800.0,서울특별시 서대문구 남가좌동 3-111번지 ,서울특별시 서대문구 명지대길 73 (남가좌동),3672.0,진짜루,20150500000000.0,I,2018-08-31 23:59,중국식,193142.392,453440.2661,중국식,13150826,4.22
영업/정상,1,영업,,52.8,120100.0,서울특별시 서대문구 홍은동 467 북한산 두산위브,서울특별시 서대문구 홍은중앙로3길 9 상가동 지2층 18호 (홍은동 북한산 두산위브),3610.0,카페위미(cafe WEME),20220700000000.0,I,2021-12-07 0:03,경양식,195150.7265,455063.2882,,-,-
영업/정상,1,영업,,54.44,120830.0,서울특별시 서대문구 연희동 187-61 ,서울특별시 서대문구 연희로 88 1층 (연희동),3725.0,독도회야시장,20210700000000.0,I,2021-07-28 0:22,횟집,193781.4312,451514.9607,횟집,1735529796,4.44
영업/정상,1,영업,222357905,8.26,120706.0,서울특별시 서대문구 창천동 30-33 현대백화점신촌점,서울특별시 서대문구 신촌로 83 현대백화점신촌점 지하1층 (창천동),3789.0,오마이포 현대신촌점,20220800000000.0,I,2021-12-08 0:05,외국음식전문점(인도태국등),194265.0676,450433.691,,-,-
영업/정상,1,영업,02  31428280,52.23,120834.0,서울특별시 서대문구 창천동 33-17번지 ,서울특별시 서대문구 연세로9길 7 (창천동),3788.0,장군닭갈비,20160100000000.0,I,2018-08-31 23:59,경양식,194317.4312,450687.4544,경양식,37187335,4.45
영업/정상,1,영업,203246547,119.33,120834.0,서울특별시 서대문구 창천동 52-32 지하1층 ,서울특별시 서대문구 연세로9길 22 지하1층 (창천동),3788.0,크리스탈,20220300000000.0,U,2022-03-24 2:40,경양식,194245.4838,450703.3246,경양식,1635145646,-
영업/정상,1,영업,02 3085588,824.05,120802.0,서울특별시 서대문구 남가좌동 102-3번지 ,서울특별시 서대문구 수색로 18 지하1층 (남가좌동),3712.0,영보,20150100000000.0,I,2018-08-31 23:59,한식,192562.9734,451852.1496,한식,1105204234,-
영업/정상,1,영업,,53.94,120834.0,서울특별시 서대문구 창천동 53-20번지 ,서울특별시 서대문구 연세로7안길 37 (창천동),3787.0,타코로코,20191100000000.0,U,2019-11-08 2:40,한식,194154.6346,450650.9336,한식,36395315,4.5
영업/정상,1,영업,,33.04,120120.0,서울특별시 서대문구 남가좌동 387 디엠씨엘가 ,서울특별시 서대문구 모래내로 151 101동 1층 102호 (남가좌동 디엠씨엘가),3712.0,홍짜장,20210600000000.0,I,2021-06-19 0:22,중국식,192667.2391,451966.0879,중국식,1511819309,4.41
영업/정상,1,영업,,81.3,120834.0,서울특별시 서대문구 창천동 62-37 2층,서울특별시 서대문구 연세로5다길 36 2층 (창천동),3787.0,육칠이_신촌점,20220400000000.0,U,2021-12-03 23:07,한식,194067.8831,450521.6177,,1008361374,-
영업/정상,1,영업,304 1117,82.2,120805.0,서울특별시 서대문구 남가좌동 295-5 (디동202207호) ,서울특별시 서대문구 수색로 42 (남가좌동(디동202207호)),3712.0,월드컵식당,20210800000000.0,U,2021-08-21 2:40,한식,192344.5441,452002.2787,한식,1247931713,-
영업/정상,1,영업,02  395 0159,59.5,120830.0,서울특별시 서대문구 연희동 135-8 ,서울특별시 서대문구 연희로 116 1층 (연희동),3724.0,수돈재 감자탕,20201100000000.0,U,2020-12-02 2:40,한식,193930.6863,451751.371,한식,1860559357,4.31
영업/정상,1,영업,02 3913313,98.0,120857.0,서울특별시 서대문구 홍제동 253-12 제1호제2호 ,서울특별시 서대문구 통일로 442-5 (442-3)호 (홍제동),3629.0,유진감자탕,20200700000000.0,I,2020-07-03 0:23,한식,195053.147,454048.6591,한식,436346803,4.29
영업/정상,1,영업,02  308 8955,83.0,120814.0,서울특별시 서대문구 북가좌동 329-1번지 ,서울특별시 서대문구 증가로31길 1 (북가좌동),3678.0,짝태앤노가리 인생닭강정,20200300000000.0,U,2020-03-11 2:40,한식,192103.7032,453473.4414,한식,-,-
영업/정상,1,영업,203912800,66.02,120857.0,서울특별시 서대문구 홍제동 266-221 봉산여관,서울특별시 서대문구 세검정로 59 1층 (홍제동 봉산여관),3623.0,가마치통닭 문화촌점,20220700000000.0,U,2021-12-06 22:04,한식,195275.2633,454544.7696,,1838228503,-
영업/정상,1,영업,,46.0,120813.0,서울특별시 서대문구 북가좌동 300-14 1호동 101호 ,서울특별시 서대문구 응암로 78 1호동 1층 101호 (북가좌동),3683.0,닭갈비 대장,20220100000000.0,U,2022-01-27 2:40,한식,192111.4236,453052.9953,한식,1853824026,-
영업/정상,1,영업,,137.16,120833.0,서울특별시 서대문구 창천동 13-33번지 ,서울특별시 서대문구 연세로4길 19 2층 (창천동),3777.0,또보겠지(히어로점),20191200000000.0,U,2019-12-18 2:40,분식,194435.4064,450570.9934,분식,-,-
영업/정상,1,영업,02 3229998,225.65,120825.0,서울특별시 서대문구 연희동 132-54    2층 ,서울특별시 서대문구 연희맛로 31 (연희동   2층),3703.0,걸리부,20201000000000.0,U,2020-10-04 2:40,한식,193785.722,451727.8012,한식,11555240,4.44
영업/정상,1,영업,02  308 3888,55.48,120812.0,서울특별시 서대문구 북가좌동 278-1 ,서울특별시 서대문구 응암로 126 (북가좌동),3667.0,서울참치,20220300000000.0,U,2022-03-16 2:40,한식,192359.5309,453474.8829,한식,1032266518,4.3
영업/정상,1,영업,02  365 8808,49.45,120819.0,서울특별시 서대문구 북아현동 134-25 ,서울특별시 서대문구 북아현로 8-2 1층 (북아현동),3757.0,쇼미더치킨,20220100000000.0,U,2022-01-08 2:40,호프/통닭,196089.4999,450664.3382,호프/통닭,-,-
영업/정상,1,영업,02  337 3557,101.65,120834.0,서울특별시 서대문구 창천동 52-46번지 1층 ,서울특별시 서대문구 연세로9길 25 1층 (창천동),3788.0,고래고래 회 해산물 포차 신촌점,20180800000000.0,I,2018-08-31 23:59,경양식,194221.0898,450683.9424,경양식,37275727,4.6
영업/정상,1,영업,02 3939995,36.0,120190.0,서울특별시 서대문구 북아현동 1009번지 두산상가 208호 ,서울특별시 서대문구 이화여대8길 62 (북아현동두산상가 208호),3769.0,돈엔치킨 아현점,20041200000000.0,I,2018-08-31 23:59,통닭(치킨),195522.1857,450768.2955,통닭(치킨),-,-
영업/정상,1,영업,,31.85,120859.0,서울특별시 서대문구 홍제동 330-61번지 경인주유소 ,서울특별시 서대문구 통일로 455 1층 (홍제동),3636.0,신참떡볶이 홍제역점,20190900000000.0,I,2019-09-12 2:22,분식,194941.6592,454077.9405,분식,1225409462,4.39
영업/정상,1,영업,02  742 1800,26.45,120040.0,서울특별시 서대문구 천연동 68-2 ,서울특별시 서대문구 통일로11길 12-1 (천연동),3734.0,니하오객잔,20210800000000.0,U,2021-08-21 2:40,중국식,196599.5176,451880.8407,중국식,-,-
영업/정상,1,영업,02  363 2231,70.62,120050.0,서울특별시 서대문구 냉천동 174번지 (지상12층) ,서울특별시 서대문구 통일로9안길 15 (냉천동(지상12층)),3735.0,제일황소곱창,20200100000000.0,U,2020-02-01 2:40,한식,196846.3394,451590.6795,한식,1172934223,4.37
영업/정상,1,영업,,27.41,120050.0,서울특별시 서대문구 냉천동 261-2번지 ,서울특별시 서대문구 독립문로14길 3 돈의문센트레빌 상가동 1층 101호 (냉천동),3746.0,소헌,20181100000000.0,I,2018-11-17 2:37,한식,196739.9792,451617.8822,한식,-,-
영업/정상,1,영업,,16.5,120805.0,서울특별시 서대문구 남가좌동 291-45번지 1층 ,서울특별시 서대문구 수색로 28-5 1층 (남가좌동),3712.0,신흥떡볶이,20170200000000.0,I,2018-08-31 23:59,분식,192485.0505,451907.5704,분식,36184127,-
영업/정상,1,영업,02  336 2116,56.49,120834.0,서울특별시 서대문구 창천동 62-60번지 ,서울특별시 서대문구 연세로5다길 22 지상1층 (창천동),3789.0,신촌간이회집,20180700000000.0,I,2018-08-31 23:59,한식,194141.4352,450487.1106,한식,20735517,4.21
영업/정상,1,영업,02 3923844,6.82,120012.0,서울특별시 서대문구 충정로2가 107 ,서울특별시 서대문구 충정로9길 16 (충정로2가),3736.0,아씨김밥,20210700000000.0,U,2021-07-31 2:40,분식,196791.4698,451356.275,분식,1975132336,-
영업/정상,1,영업,02 3628684,77.28,120160.0,서울특별시 서대문구 대신동 91 (지상1층) ,서울특별시 서대문구 연대동문길 71 (대신동(지상1층)),3721.0,본죽,20210800000000.0,U,2021-08-12 2:40,한식,195107.5211,451454.6887,한식,19866477,4.44
영업/정상,1,영업,02 3791310,55.5,120841.0,서울특별시 서대문구 홍은동 9-139 ,서울특별시 서대문구 홍은중앙로 100-12 (홍은동),3605.0,오가네보리밥,20211200000000.0,U,2021-12-16 2:40,한식,195420.9188,455200.1438,한식,1506363253,4.21
영업/정상,1,영업,,33.0,120816.0,서울특별시 서대문구 북가좌동 383-9 북가좌새마을금고 ,서울특별시 서대문구 수색로 138 북가좌새마을금고 1층 (북가좌동),3714.0,정닭,20210300000000.0,I,2021-03-05 0:23,호프/통닭,191586.9185,452539.7403,호프/통닭,-,-
영업/정상,1,영업,,62.0,120841.0,서울특별시 서대문구 홍은동 9-310 홍은빌딩 ,서울특별시 서대문구 홍은중앙로 113 홍은빌딩 지하1층 (홍은동),3602.0,본가한식백반뷔페,20211200000000.0,I,2022-01-01 0:22,한식,195394.843,455355.6455,한식,1078958500,-
영업/정상,1,영업,,99.5,120100.0,서울특별시 서대문구 홍은동 451-33번지 ,서울특별시 서대문구 통일로 494-4 (홍은동),,천지 항아리 숯불갈비,20171100000000.0,I,2018-08-31 23:59,한식,194773.1237,454422.2016,한식,-,-
영업/정상,1,영업,,56.35,120857.0,서울특별시 서대문구 홍제동 274-50 ,서울특별시 서대문구 세검정로 64 1층 (홍제동),3622.0,경성지짐이,20220200000000.0,U,2022-03-02 2:40,한식,195324.4267,454557.9641,한식,1093730781,4.34
영업/정상,1,영업,,72.84,120834.0,서울특별시 서대문구 창천동 52-155 2층 전체 ,서울특별시 서대문구 연세로11길 20 2층 (창천동),3788.0,우드문(woodmoon),20220100000000.0,U,2022-01-27 2:40,경양식,194255.2669,450753.8727,경양식,-,-
