Unnamed: 0,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
1521,영업,,46.06,130820,서울특별시 동대문구 용두동 112-71번지 1층 ,서울특별시 동대문구 천호대로17길 59 1층 (용두동),2584.0,해남집,20170100000000.0,I,2018-08-31 23:59,한식,202772.4699,452718.2106,한식,18841400,4.31
1522,영업,02  877 0635,,110833,서울특별시 종로구 예지동 269-28번지 1층 ,서울특별시 종로구 청계천로 201-1 (예지동1층),3195.0,새벽다리 콩나물밥집,20090400000000.0,I,2018-08-31 23:59,한식,199932.4895,451918.622,한식,-,-
1523,영업,,24.09,121821,서울특별시 마포구 망원동 496 망원1차대림아파트 ,서울특별시 마포구 희우정로10길 15 망원1차대림아파트 상가동 1층 107호 (망원동),4017.0,나이스망원(NICEMANGWON),20210900000000.0,I,2021-09-03 0:22,기타,191523.0542,450133.7538,기타,-,-
1524,영업,02 7422612,,110835,서울특별시 종로구 종로5가 114-0번지 지상1층 ,서울특별시 종로구 대학로1길 43 (종로5가지상1층),3129.0,오븐에 빠진 닭,20121100000000.0,I,2018-08-31 23:59,한식,199930.263,452166.4263,한식,19459597,4.37
1525,영업,02  63436969,735.52,153706,서울특별시 금천구 가산동 345-90 한라시그마밸리 B115호 ,서울특별시 금천구 가산디지털2로 53 (가산동한라시그마밸리 B115호),8588.0,델리명가한라점,20210400000000.0,U,2021-04-09 2:40,한식,189419.0919,441207.6551,한식,21251945,-
1526,영업,,97.0,133824,서울특별시 성동구 성수동1가 668-79 ,서울특별시 성동구 서울숲4길 18-8 2층 (성수동1가),4768.0,주식회사 팔오,20211100000000.0,U,2021-11-20 2:40,한식,203706.6579,449418.4617,한식,-,-
1527,영업,,40.0,121884,서울특별시 마포구 합정동 363-1번지 ,서울특별시 마포구 독막로 38 1층일부 (합정동),4072.0,걸작떡볶이치킨(합정점),20190200000000.0,U,2019-02-20 2:40,호프/통닭,192640.7554,449518.1472,호프/통닭,-,-
1528,영업,02 4326303,76.18,131830,서울특별시 중랑구 면목동 379-38번지 ,서울특별시 중랑구 면목로 243-2 (면목동),2245.0,유정설렁탕,20090800000000.0,I,2018-08-31 23:59,한식,207431.13,452502.2333,한식,815621721,4.18
1529,영업,260026625,47.25,135090,서울특별시 강남구 삼성동 159-1번지 (매장번호C8) ,서울특별시 강남구 영동대로 511 (삼성동(매장번호C8)),6164.0,우동이야기,20020600000000.0,I,2018-08-31 23:59,분식,205340.6311,445354.5711,분식,20631909,-
1530,영업,222330189,23.1,100868,서울특별시 중구 황학동 4번지 (지상1층) ,서울특별시 중구 마장로9길 45 (황학동(지상1층)),4571.0,황학동순대국,20100700000000.0,I,2018-08-31 23:59,한식,201636.7606,452008.9284,한식,1715501524,-
1531,영업,,85.8,150839,서울특별시 영등포구 신길동 110-46번지 지상1층(일부) ,서울특별시 영등포구 도신로64길 1 (신길동지상1층(일부)),7352.0,행복두배 통닭다리치킨,20131200000000.0,I,2018-08-31 23:59,패스트푸드,192635.8611,445557.1784,패스트푸드,1088326541,4.07
1532,영업,02  20717977,75.47,140752,서울특별시 용산구 한강로1가 50-1번지 (용산파크자이B동3호) ,서울특별시 용산구 한강대로 205 (한강로1가(용산파크자이B동3호)),4322.0,하롱베이의하루,20181100000000.0,U,2018-11-16 2:37,기타,197514.1458,448264.3223,기타,19450943,-
1533,영업,234441918,101.38,139856,서울특별시 노원구 중계동 154-11번지 1층 ,서울특별시 노원구 덕릉로83길 17 1층 (중계동),1662.0,엄마손 돼지불백,20200300000000.0,I,2020-03-28 0:23,한식,206489.4649,461955.3554,한식,1652236835,4.42
1534,영업,,130.0,150038,서울특별시 영등포구 영등포동8가 42-1번지 한양아이클래스오피스텔 제B101호 ,서울특별시 영등포구 영신로 228-6 (영등포동8가 한양아이클래스오피스텔 제B101호),7228.0,시골밥상,20181100000000.0,U,2018-11-21 2:37,한식,191444.6552,447251.7402,한식,20630565,4.05
1535,영업,02  26793590,83.64,150803,서울특별시 영등포구 당산동3가 163-0 ,서울특별시 영등포구 국회대로34길 5 (당산동3가),7257.0,우리삼겹,20200700000000.0,U,2020-07-17 2:40,한식,190884.5024,447191.1648,한식,13400845,4.72
1536,영업,,,110130,서울특별시 종로구 청진동 52-1번지 (지상1층) ,서울특별시 종로구 삼봉로 84 (청진동(지상1층)),3158.0,제주바다회,20110500000000.0,I,2018-08-31 23:59,일식,198322.8197,452187.8947,일식,38648333,4.23
1537,영업,02  955 3917,118.92,132815,서울특별시 도봉구 도봉동 572-0번지 ,서울특별시 도봉구 도봉로181길 86 (도봉동),1303.0,영수네감자국,20171200000000.0,I,2018-08-31 23:59,한식,203616.6576,464800.9232,한식,17996146,4.28
1538,영업,,32.65,142804,서울특별시 강북구 미아동 75-177 ,서울특별시 강북구 도봉로10다길 11 1층 (미아동),1216.0,겉은바삭 속은촉촉  88켄터키 미아사거리점,20210700000000.0,U,2021-07-21 2:40,기타,202710.7966,456920.8076,기타,-,-
1539,영업,02  353 8816,6.6,122860,서울특별시 은평구 불광동 310-130번지 연서시장 1층 ,서울특별시 은평구 통일로 850 (불광동 연서시장 1층),3345.0,원가네,20140600000000.0,I,2018-08-31 23:59,한식,193034.6487,457440.5058,한식,1335958831,4.69
1540,영업,,111.77,135913,서울특별시 강남구 역삼동 655-7,서울특별시 강남구 언주로107길 23 지상2층 주방5호 (역삼동),6137.0,키친스탠다드 강남점 5호,20220500000000.0,U,2021-12-04 22:01,한식,203236.8723,445017.3665,,-,-
1541,영업,070 89526112,26.4,136816,서울특별시 성북구 석관동 124-42번지 ,서울특별시 성북구 한천로76길 20 (석관동),2782.0,네네치킨(석관점),20130500000000.0,I,2018-08-31 23:59,통닭(치킨),205571.8127,456533.1167,통닭(치킨),-,-
1542,영업,,6.5,138881,서울특별시 송파구 가락동 600 가락동 농수산물도매시장 ,서울특별시 송파구 양재대로 932 가락동 농수산물도매시장 가락몰 판매동 1층 101-1(A동22호)호 (가락동),5699.0,남도홍어,20210400000000.0,I,2021-04-07 0:22,한식,209790.9599,443481.2122,한식,1474245238,4.63
1543,영업,02 3227315,302.5,121888,서울특별시 마포구 합정동 473번지 마포 한강 2차 푸르지오 114호,서울특별시 마포구 월드컵로3길 14 마포 한강 2차 푸르지오 114호 (합정동),4024.0,주식회사 엠에프지코리아 매드포갈릭 합정점,20190100000000.0,U,2019-01-11 2:40,패밀리레스트랑,192142.2714,449868.9646,패밀리레스트랑,-,-
1544,영업,,10.0,135509,서울특별시 강남구 삼성동 116 백우빌딩 ,서울특별시 강남구 봉은사로 466 백우빌딩 지상1층 101호 (삼성동),6154.0,달밤키친,20210300000000.0,I,2021-03-14 0:23,한식,204415.944,445526.6945,한식,-,-
1545,영업,236646288,35.54,157210,서울특별시 강서구 마곡동 776-2번지 마곡센트럴대방디엠시티오피스텔 144-2호,서울특별시 강서구 양천로 344 마곡센트럴대방디엠시티오피스텔 1층 144-2호 (마곡동),7791.0,죽이야기 양천향교역점,20190900000000.0,U,2019-09-05 2:40,한식,185798.0,451778.0,한식,1026147407,4.59
1546,영업,,38.0,151859,서울특별시 관악구 신림동 242-3번지 ,서울특별시 관악구 대학5길 14 (신림동),8814.0,호 부침개,20161100000000.0,I,2018-08-31 23:59,한식,194491.1677,440776.5353,한식,38522388,4.4
1547,영업,02 3621967,10.56,120819,서울특별시 서대문구 북아현동 135-12번지 ,서울특별시 서대문구 신촌로37안길 7 (북아현동),3758.0,치킨마루(북아현점),20150300000000.0,I,2018-08-31 23:59,분식,196085.6728,450621.7031,분식,-,-
1548,영업,,59.64,110200,서울특별시 종로구 소격동 88-17번지 ,서울특별시 종로구 삼청로2길 40-5 1층 (소격동),3053.0,만가타(MANGATA),20191100000000.0,I,2019-11-16 0:23,경양식,198250.9514,453098.3667,경양식,-,-
1549,영업,,102.48,110290,서울특별시 종로구 인사동 5번지 ,서울특별시 종로구 인사동6길 12 1층 (인사동),3148.0,생기원,20200400000000.0,I,2020-04-05 0:23,기타,198740.9841,452352.0123,기타,13484596,4.32
1550,영업,02 7370414,,110090,서울특별시 종로구 교북동 10-32번지 ,서울특별시 종로구 사직로 2 (교북동),,행운,20080400000000.0,I,2018-08-31 23:59,경양식,196481.1583,452198.4746,경양식,1169470915,-
1551,영업,02  363 9292,82.29,120833,서울특별시 서대문구 창천동 13-37 2층 ,서울특별시 서대문구 연세로4길 34 (창천동 2층),3777.0,비에이치씨(BHC)신촌점,20200700000000.0,U,2020-07-24 2:40,호프/통닭,194500.4554,450595.771,호프/통닭,-,-
1552,영업,02 9283115,286.82,136075,서울특별시 성북구 안암동5가 86-152 ,서울특별시 성북구 고려대로28길 21 12층 (안암동5가),2856.0,와플앨리(waffle alley),20210800000000.0,U,2021-08-06 2:40,기타,202676.9899,453692.6914,기타,-,-
1553,영업,226018895,122.4,158840,서울특별시 양천구 신월동 547-9 1동 제1층 104호,서울특별시 양천구 남부순환로 575 1동 제1층 104호 (신월동),8032.0,뉴욕바닷가재,20220600000000.0,U,2021-12-06 0:09,일식,185761.0542,446170.7962,,18429020,4.35
1554,영업,7082288833,33.79,140852,서울특별시 용산구 이촌동 300-301 ,서울특별시 용산구 이촌로 264 상가동 지층 6-1호6-2호 (이촌동),4426.0,하찌방가이,20210800000000.0,U,2021-08-07 2:40,일식,197811.955,446248.2559,일식,32981862,4.39
1555,영업,02  565 9603,118.0,135840,서울특별시 강남구 대치동 896-37 ,서울특별시 강남구 선릉로86길 40-3 지상1층 (대치동),6197.0,농민백암,20210100000000.0,I,2021-01-15 0:23,한식,204634.2871,444619.3595,한식,13149768,4.5
1556,영업,02 4666030,148.0,143917,서울특별시 광진구 화양동 48-25번지 2층 ,서울특별시 광진구 아차산로29길 7 2층 (화양동),5019.0,바른치킨건대역2호점,20200100000000.0,U,2020-01-25 2:40,호프/통닭,205948.348,448786.6694,호프/통닭,-,-
1557,영업,02 8686330,24.75,153825,서울특별시 금천구 독산동 980-33 (문성초등길35),서울특별시 금천구 독산로93길 40 (독산동(문성초등길35)),8542.0,이가네,20220600000000.0,U,2021-12-05 22:02,한식,191174.6999,441326.371,,37192360,4.31
1558,영업,,75.18,150070,서울특별시 영등포구 대림동 1081-17,서울특별시 영등포구 디지털로38길 6 1층 (대림동),7448.0,고향양꼬치,20220600000000.0,I,2021-12-05 23:00,중국식,191052.9537,442915.9586,,1551678975,-
1559,영업,,44.8,152814,서울특별시 구로구 개봉동 329-1번지 ,서울특별시 구로구 개봉로17길 11 (개봉동),8347.0,토마토김밥 개봉점,20110800000000.0,I,2018-08-31 23:59,분식,187119.0574,443269.2323,분식,20504829,4.38
1560,영업,,26.28,139804,서울특별시 노원구 공릉동 440-16 도곡빌딩 ,서울특별시 노원구 공릉로 223 1층 4호 (공릉동 도곡빌딩),1833.0,꾸브라꼬숯불두마리치킨,20210400000000.0,U,2021-04-22 2:40,기타,206703.6397,458531.7139,기타,1434172755,4.75
1561,영업,,33.0,138874,서울특별시 송파구 풍납동 257-47번지 지상1층 ,서울특별시 송파구 토성로 33 지상1층 (풍납동),5532.0,숯불직화꼬치바베큐,20130900000000.0,I,2018-08-31 23:59,통닭(치킨),210016.3593,447568.1441,통닭(치킨),13536526,4.38
1562,영업,02 4854523,119.74,134871,서울특별시 강동구 천호동 411-54번지 ,서울특별시 강동구 천호대로157길 34 (천호동),5335.0,캘리포니아,20170500000000.0,I,2018-08-31 23:59,호프/통닭,211216.6195,448559.2985,호프/통닭,18653913,4.44
1563,영업,222662876,49.59,100380,서울특별시 중구 묵정동 25-20번지 (지상1층) ,서울특별시 중구 퇴계로50길 37 (묵정동(지상1층)),4618.0,태화루,20090600000000.0,I,2018-08-31 23:59,중국식,200030.6581,450969.5135,중국식,1700640711,4.34
1564,영업,02  22237000,1078.0,140877,서울특별시 용산구 한강로3가 40-969번지 2층 서울드래곤시티 ,서울특별시 용산구 청파로20길 95 2층 (한강로3가 서울드래곤시티),4372.0,노보텔(C동)푸드익스체인지,20170900000000.0,I,2018-08-31 23:59,기타,196610.6638,447742.3486,기타,-,-
1565,영업,,23.0,136833,서울특별시 성북구 장위동 237-295 ,서울특별시 성북구 장월로 115 (장위동),2754.0,카페어나더,20210100000000.0,U,2021-01-21 2:40,기타,204208.3335,457091.6108,기타,36112482,4.35
1566,영업,,35.5,135939,서울특별시 강남구 개포동 12번지 대치아파트 ,서울특별시 강남구 개포로109길 9 대치종합상가 2층 204호 (개포동 대치아파트),6335.0,피자마루,20200400000000.0,U,2020-04-29 2:40,패스트푸드,206581.7871,443555.9912,패스트푸드,13395488,4.38
1567,영업,,36.3,120812,서울특별시 서대문구 북가좌동 279-24 ,서울특별시 서대문구 증가로 226-1 1층 (북가좌동),3667.0,5959양꼬치,20210800000000.0,U,2021-08-07 2:40,중국식,192352.4151,453295.3324,중국식,38732579,4.38
1568,영업,,49.59,121859,서울특별시 마포구 아현동 346-22번지 ,서울특별시 마포구 신촌로32길 6 1층 (아현동),4115.0,옛날 은성순대국,20190900000000.0,I,2019-09-19 2:22,기타,195792.6219,450508.1725,기타,19492856,4.54
1569,영업,,85.0,121822,서울특별시 마포구 망원동 414-25,서울특별시 마포구 포은로8길 28-6 1층 (망원동),4011.0,랫댓(Rat that),20220800000000.0,I,2021-12-08 0:05,외국음식전문점(인도태국등),191659.6379,450456.2016,,-,-
1570,영업,02 7479203,,110530,서울특별시 종로구 혜화동 185-0번지 지하동 112호,서울특별시 종로구 대학로 144 지하동 112호 (혜화동),3084.0,폴링,20080700000000.0,I,2018-08-31 23:59,경양식,200121.8137,453518.0073,경양식,37344924,-
1571,영업,02 7479807,,110524,서울특별시 종로구 명륜4가 154-3번지 ,서울특별시 종로구 창경궁로26길 39 (명륜4가),3079.0,나무요일,20080700000000.0,I,2018-08-31 23:59,경양식,199911.4939,453301.8127,경양식,11585441,4.38
1572,영업,,49.5,138835,서울특별시 송파구 방이동 206-6 지상1층 ,서울특별시 송파구 위례성대로18길 31 지상1층 (방이동),5639.0,퀴즈노스 방이역점,20220300000000.0,U,2022-03-23 2:40,한식,210988.9049,445277.3227,한식,1233223136,-
1573,영업,02 8216279,81.19,156800,서울특별시 동작구 노량진동 100-1 ,서울특별시 동작구 노량진로 158 (노량진동),6922.0,맥주창고 오라고 노량진점,20201100000000.0,U,2020-11-05 2:40,호프/통닭,194935.9863,445684.8703,호프/통닭,-,-
1574,영업,226624717,78.78,157847,서울특별시 강서구 방화동 285-9 (지상 1층) ,서울특별시 강서구 양천로 96 (방화동(지상 1층)),7604.0,청진동해장국,20211200000000.0,U,2021-12-30 2:40,한식,183557.0519,452347.504,한식,1226471561,4.4
1575,영업,,113.29,150835,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티 ,서울특별시 영등포구 경인로 775 에이스하이테크시티 지하1층 B189호 (문래동3가),7299.0,일품양평해장국(문래동에이스하이테크시티점),20201000000000.0,U,2020-10-29 2:40,한식,190996.3573,445841.3776,한식,-,-
1576,영업,02  22073059,24.13,131821,서울특별시 중랑구 면목동 161-1번지 1층 ,서울특별시 중랑구 동일로96길 10 (면목동1층),2224.0,혜성만두,20161000000000.0,I,2018-08-31 23:59,분식,207043.882,453600.6594,분식,1289703237,4.37
1577,영업,02 4856977,29.8,134830,서울특별시 강동구 명일동 312-234번지 ,서울특별시 강동구 구천면로 389-1 가동 1층 103호 (명일동),5257.0,꾸러기분식,20200300000000.0,U,2020-03-07 2:40,분식,212482.0088,449859.2477,분식,1528259217,4.31
1578,영업,,46.56,139822,서울특별시 노원구 상계동 649-1 다래빌딩 ,서울특별시 노원구 동일로 1554 다래빌딩 2층 205호 (상계동),1674.0,돈카살롱,20210400000000.0,U,2021-04-07 2:40,한식,205005.1078,462756.3327,한식,1323665281,4.48
1579,영업,263670360,65.74,140841,서울특별시 용산구 용산동2가 22-9 ,서울특별시 용산구 신흥로 63 2층 (용산동2가),4338.0,웰컴레코즈(Welcome Records),20210300000000.0,I,2021-03-04 0:23,경양식,198790.9147,449070.1361,경양식,-,-
1580,영업,,223.23,137974,서울특별시 서초구 방배동 3001-2 방배디오슈페리움1 2층203호 ,서울특별시 서초구 서초대로 3-4 2층 203호 (방배동 방배디오슈페리움1),6568.0,왕금성(이수역점),20211200000000.0,I,2021-12-07 0:22,중국식,198432.3542,442643.1639,중국식,-,-
1581,영업,02 4735005,41.23,134846,서울특별시 강동구 성내동 441-9번지 ,서울특별시 강동구 양재대로81길 20 (성내동),5408.0,원조성내볼데기집,20180900000000.0,U,2018-09-10 23:59,한식,211691.1693,446766.6314,한식,13151917,4.3
1582,영업,,74.69,152848,서울특별시 구로구 구로동 197-28 이앤씨벤처드림타워6차 ,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 2층 221호 (구로동),8375.0,라사천 마라탕 구디점,20211000000000.0,U,2021-10-10 2:40,중국식,190447.2487,442558.3108,중국식,-,-
1583,영업,,174.23,121876,서울특별시 마포구 용강동 494-43번지 ,서울특별시 마포구 토정로 265-7 (용강동 1층),4159.0,동방곰탕,20180500000000.0,I,2018-08-31 23:59,외국음식전문점(인도태국등),194604.1267,448975.1747,외국음식전문점(인도태국등),-,-
1584,영업,02  525 2307,182.3,137874,서울특별시 서초구 서초동 1570-1 102호,서울특별시 서초구 서초대로48길 33 102호 (서초동),6645.0,청기와타운(교대점),20220500000000.0,U,2021-12-04 22:05,한식,200997.1215,443244.9192,,-,-
1585,영업,02  60124193,88.92,152812,서울특별시 구로구 개봉동 276-14,서울특별시 구로구 개봉로2길 81 (개봉동),8333.0,우돈생고기,20220400000000.0,U,2021-12-04 0:07,한식,187504.6241,442933.0546,,13490643,4.39
1586,영업,,39.6,151890,서울특별시 관악구 신림동 1417-34번지 ,서울특별시 관악구 신림로68길 25 (신림동),8753.0,서가식당,20171000000000.0,I,2018-08-31 23:59,한식,193808.6043,442740.0,한식,1032733697,4.08
1587,영업,,66.0,138850,서울특별시 송파구 송파동 87-20번지 승운빌딩 ,서울특별시 송파구 송파대로42길 20 승운빌딩 1층 (송파동),5667.0,김가네(송파여성문화회관점),20200600000000.0,I,2020-06-04 0:23,분식,209640.8084,444797.1729,분식,-,-
1588,영업,,6.6,134830,서울특별시 강동구 명일동 334-15,서울특별시 강동구 상암로47길 53 1층 102호 (명일동),5295.0,육회에빠지다 강동점,20220400000000.0,I,2021-12-03 23:07,한식,212673.7918,449641.5757,,1124889028,-
1589,영업,02 8395611,47.4,151872,서울특별시 관악구 신림동 503-39번지 지상1층 ,서울특별시 관악구 조원로 127 (신림동지상1층),8705.0,명가김치찌개,20180800000000.0,I,2018-08-31 23:59,한식,192543.9956,442585.6242,한식,1398582623,4.39
1590,영업,,106.83,121897,서울특별시 마포구 합정동 374-1번지 ,서울특별시 마포구 양화로 36 (합정동 1층),4071.0,육전국밥 합정점,20200300000000.0,U,2020-03-28 2:40,한식,192271.5048,449586.0601,한식,1028350584,-
1591,영업,,69.92,138814,서울특별시 송파구 거여동 32-6번지 ,서울특별시 송파구 오금로 544 1층 107108호 (거여동),5774.0,시래기밥상,20160300000000.0,I,2018-08-31 23:59,기타,213114.2669,443398.148,기타,1030208959,4.39
1592,영업,02 3570804,21.24,122920,서울특별시 은평구 응암동 427-69번지 1층 ,서울특별시 은평구 응암로22길 13-1 1층 (응암동),3466.0,남도간이 횟집,20130100000000.0,I,2018-08-31 23:59,기타,192844.4802,454609.4647,기타,20907274,4.54
1593,영업,02  22020702,345.77,135948,서울특별시 강남구 청담동 2-0번지 지상123층 ,서울특별시 강남구 도산대로 408 (청담동지상123층),6062.0,청담수산,20170800000000.0,I,2018-08-31 23:59,경양식,203487.43,446752.9325,경양식,1493481181,-
1594,영업,02 4133612,148.76,138848,서울특별시 송파구 송파동 8-3번지 ,서울특별시 송파구 백제고분로41길 41 1층 101호 (송파동),5624.0,현순자 용대리 코다리 찜,20190600000000.0,U,2019-06-16 2:40,한식,209272.1028,445210.6306,한식,36033781,4.32
1595,영업,02  718 7889,86.93,140807,서울특별시 용산구 갈월동 89-14번지 지상1층 ,서울특별시 용산구 한강대로 275-1 (갈월동 89-14 지상1층),4321.0,부자반점,20181000000000.0,U,2018-10-25 2:37,중국식,197462.3298,448957.9124,중국식,36435728,4.39
1596,영업,02 5955036,162.1,137883,서울특별시 서초구 서초동 1696-11 1층 ,서울특별시 서초구 서초대로53길 10 1층 (서초동),6604.0,인기명 교대점,20211200000000.0,U,2021-12-22 2:40,한식,201281.8418,443672.3256,한식,1420879898,-
1597,영업,5587564,92.56,135908,서울특별시 강남구 역삼동 619-26번지 지상1층 ,서울특별시 강남구 테헤란로1길 40 (역삼동지상1층),6129.0,놀부부대강남시티점,20180900000000.0,U,2018-09-21 23:59,한식,202340.5979,444299.9438,한식,11803381,4.09
1598,영업,02  855 4614,37.53,152859,서울특별시 구로구 구로동 536-63번지 ,서울특별시 구로구 구로중앙로22길 39-22 (구로동),8300.0,홍콩반점,20171100000000.0,I,2018-08-31 23:59,중국식,190080.0804,443857.6211,중국식,35085083,4.3
1599,영업,,87.0,135928,서울특별시 강남구 역삼동 773-18번지 ,서울특별시 강남구 언주로71길 5-6 (역삼동),6226.0,순천회관,20190900000000.0,U,2019-09-26 2:40,한식,203865.5041,443892.3351,한식,877269576,4.39
1600,영업,02  34922373,56.24,132846,서울특별시 도봉구 방학동 653-17번지 지상1층 ,서울특별시 도봉구 도봉로 723 지상1층 (방학동),1350.0,고기굽는베베,20160600000000.0,I,2018-08-31 23:59,한식,203742.0445,462967.4277,한식,38262000,4.79
1601,영업,,60.0,135830,서울특별시 강남구 논현동 240-12번지 ,서울특별시 강남구 선릉로129길 20 지하1층 (논현동),6099.0,대청마루,20171000000000.0,I,2018-08-31 23:59,한식,203453.3356,445989.9047,한식,37426019,4.32
1602,영업,02 9771895,110.0,131853,서울특별시 중랑구 묵동 250-37번지 지상1층 ,서울특별시 중랑구 중랑역로 136 1층 (묵동),2013.0,활어마을,20190400000000.0,U,2019-04-21 2:40,한식,206746.7421,455923.6214,한식,1019525652,4.48
1603,영업,02 5105800,466.13,135897,서울특별시 강남구 신사동 652-16번지 ,서울특별시 강남구 도산대로 327 16층 (신사동 SGF청담타워),6019.0,마제스티,20170200000000.0,I,2018-08-31 23:59,경양식,203252.9377,446765.1797,경양식,495182989,4.36
1604,영업,,49.59,150092,서울특별시 영등포구 문래동2가 14-25 성문빌딩,서울특별시 영등포구 도림로 435 성문빌딩 1층 (문래동2가),7290.0,오드(ODD),20220500000000.0,U,2021-12-05 0:08,경양식,190605.9719,445788.0198,,-,-
1605,영업,,129.51,143914,서울특별시 광진구 화양동 3-37번지 ,서울특별시 광진구 능동로 131 지하1층 (화양동),5011.0,미선마라샹궈마라탕,20190700000000.0,U,2019-07-12 2:40,중국식,206258.4659,448939.5284,중국식,-,-
1606,영업,,33.0,143822,서울특별시 광진구 구의동 220-58 1층 ,서울특별시 광진구 구의로4길 16 1층 (구의동),5045.0,리츠카페,20210700000000.0,U,2021-07-22 2:40,기타,207927.6518,448630.5382,기타,1972252854,4.55
1607,영업,234732021,289.53,137862,서울특별시 서초구 서초동 1355-21,서울특별시 서초구 서운로1길 12 (서초동),6733.0,본우리집밥 강남빌딩점,20220500000000.0,U,2021-12-04 22:08,한식,202482.8137,442510.2236,,-,-
1608,영업,,84.33,140904,서울특별시 용산구 용산동5가 19번지 (용산파크타워2단지 F1(택지2)1층22호) ,서울특별시 용산구 서빙고로 67 (용산동5가),4385.0,스타아니스,20191200000000.0,U,2019-12-18 2:40,경양식,197497.7458,447068.6794,경양식,-,-
1609,영업,02  467 0208,91.8,143903,서울특별시 광진구 중곡동 239-85 ,서울특별시 광진구 긴고랑로 23 (중곡동),4912.0,치킨뱅이(중곡1호점),20201100000000.0,U,2020-11-06 2:40,호프/통닭,206915.5438,451262.8012,호프/통닭,-,-
1610,영업,,45.86,140848,서울특별시 용산구 원효로3가 43-4번지 (지상1층) ,서울특별시 용산구 원효로41길 30 (원효로3가(지상1층)),4363.0,내고향맛집,20121100000000.0,I,2018-08-31 23:59,한식,196313.4384,448056.2208,한식,20912523,4.33
1611,영업,,184.57,120834,서울특별시 서대문구 창천동 53-82번지 2~3층 ,서울특별시 서대문구 연세로9길 34-1 2~3층 (창천동),3787.0,책다방 위숨,20200300000000.0,U,2020-03-13 2:40,한식,194173.2774,450712.8053,한식,413474440,4.51
1612,영업,,26.88,151842,서울특별시 관악구 봉천동 921-1 ,서울특별시 관악구 청룡2길 29 1층 112호 (봉천동),8785.0,돈까스회관,20200700000000.0,U,2020-07-18 2:40,중국식,195020.7953,442124.1155,중국식,1275551769,4.52
1613,영업,,62.16,157916,서울특별시 강서구 화곡동 1096-28번지 (지상 1층) ,서울특별시 강서구 공항대로44길 23 1층 (화곡동),7649.0,빛나는 커피집,20191200000000.0,U,2019-12-22 2:40,기타,186728.8299,450332.2493,기타,1167732568,-
1614,영업,,25.0,150806,서울특별시 영등포구 당산동4가 74-3 1층 ,서울특별시 영등포구 당산로37길 8-1 1층 (당산동4가),7217.0,서민투뿔한우,20211000000000.0,U,2021-10-21 2:40,한식,190901.8318,447507.0289,한식,1796023263,-
1615,영업,02 7575422,370.0,100861,서울특별시 중구 충무로2가 66-6번지 지하1층 ,서울특별시 중구 명동8가길 11 (충무로2가지하1층),4536.0,신당동 떡볶이,20170900000000.0,I,2018-08-31 23:59,경양식,198661.1249,451075.7312,경양식,11710170,4.19
1616,영업,226960017,43.71,157928,서울특별시 강서구 화곡동 1112-1 (지상 1층),서울특별시 강서구 공항대로46길 35 1층 (화곡동 6동),7654.0,춘천중앙로숯불닭갈비,20220700000000.0,U,2021-12-06 23:02,한식,186894.6291,450219.7704,,1417810658,4.52
1617,영업,,29.0,135928,서울특별시 강남구 역삼동 776-18번지 지상1층104호 ,서울특별시 강남구 논현로68길 4 (역삼동지상1층104호),6228.0,코페아,20080200000000.0,I,2018-08-31 23:59,경양식,203500.9516,443584.8332,경양식,33251259,4.69
1618,영업,,66.0,137808,서울특별시 서초구 반포동 708-1 102호,서울특별시 서초구 강남대로 545-15 1층 102호 (반포동),6535.0,파스타 트리오,20220100000000.0,I,2022-01-07 0:22,경양식,201742.0094,445326.9913,경양식,1855974959,-
1619,영업,02 4587076,27.49,143865,서울특별시 광진구 자양동 607-9 국제빌딩 1층,서울특별시 광진구 뚝섬로 618 국제빌딩 1층 (자양동),5099.0,위대한족보,20220400000000.0,U,2021-12-03 21:00,한식,207050.5098,448307.6571,,1950070769,4.61
1620,영업,,25.0,134817,서울특별시 강동구 둔촌동 70-56 ,서울특별시 강동구 풍성로65길 43 1층 (둔촌동),5364.0,맥시칸치킨,20220300000000.0,U,2022-03-19 2:40,호프/통닭,212328.2292,447525.8084,호프/통닭,18588097,4.58
1621,영업,,56.08,120807,서울특별시 서대문구 남가좌동 339-31 ,서울특별시 서대문구 증가로 112 1층 (남가좌동),3666.0,7번가피자,20200900000000.0,I,2020-09-30 0:23,기타,193318.9859,452737.0181,기타,1850252387,4.52
1622,영업,,34.07,121867,서울특별시 마포구 연남동 381-15,서울특별시 마포구 동교로32길 19 3층 (연남동),3985.0,무채색,20220500000000.0,U,2021-12-04 23:09,한식,193340.2663,450926.4209,,1146136386,-
1623,영업,226613032,33.06,157853,서울특별시 강서구 방화동 620-135번지 (지상 1층) ,서울특별시 강서구 방화동로 19 1층 (방화동),7620.0,소담골,20181000000000.0,I,2018-10-20 2:37,한식,183096.1052,451202.9015,한식,1759336938,4.47
