,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
813,영업,02  575 9333,27.6,135963.0,서울특별시 강남구 개포동 1228-3 동진빌딩 ,서울특별시 강남구 논현로 58 동진빌딩 지상1층 (개포동),6312.0,도미노피자 개포점,20220200000000.0,U,2022-02-22 2:40,기타,204108.425,441487.165,기타,11684335,4.38
814,영업,,230.0,135897.0,서울특별시 강남구 신사동 663-2,서울특별시 강남구 압구정로50길 25 지상2층 (신사동),6018.0,블러,20220600000000.0,U,2021-12-05 23:01,경양식,203285.4275,447152.4058,,1277361556,-
815,영업,,12.0,135829.0,서울특별시 강남구 논현동 226번지 ,서울특별시 강남구 봉은사로33길 34 지하1층 4호 (논현동),6107.0,한사바리 해장국,20190900000000.0,U,2019-09-19 2:40,한식,203028.7708,445334.7205,한식,1632585432,-
816,영업,,107.88,135887.0,서울특별시 강남구 신사동 507-7 지상1층 ,서울특별시 강남구 강남대로160길 17 (신사동지상1층),6027.0,소각(Sogak),20200700000000.0,U,2020-08-01 2:40,분식,201707.2677,446377.2347,분식,-,-
817,영업,02  545 6747,276.35,135954.0,서울특별시 강남구 청담동 89-21 ,서울특별시 강남구 도산대로57길 20 3층 (청담동),6016.0,아연,20210900000000.0,U,2021-09-17 2:40,기타,203611.5438,446963.8926,기타,12845482,-
818,영업,,35.52,135855.0,서울특별시 강남구 도곡동 454-5 동화빌딩,서울특별시 강남구 양재천로 191 동화빌딩 지상1층 105-2호 (도곡동),6300.0,비노아미쿠스 테이스팅룸,20220300000000.0,I,2021-12-04 0:02,경양식,204022.1749,442290.5967,,-,-
819,영업,02  20178892,210.05,135818.0,서울특별시 강남구 논현동 89-7,서울특별시 강남구 논현로132길 40 지상1층 (논현동),6053.0,브루주아,20220400000000.0,U,2021-12-03 22:08,기타,202909.1674,445910.9723,,1625925593,-
820,영업,,119.92,135896.0,서울특별시 강남구 신사동 636-20,서울특별시 강남구 압구정로42길 24-5 지상4층 (신사동),6017.0,플디(도산점),20220600000000.0,U,2021-12-05 23:08,기타,202984.7531,447224.2198,,-,-
821,영업,,12.5,135945.0,서울특별시 강남구 일원동 663-10 ,서울특별시 강남구 일원로5길 47 지상1층 101호 (일원동),6343.0,죽도령,20210900000000.0,U,2021-09-08 2:40,한식,207362.3658,443331.9786,한식,1621630043,-
822,영업,,38.91,135935.0,서울특별시 강남구 역삼동 826-29번지 역삼동우정에쉐르1 ,서울특별시 강남구 테헤란로4길 32 지상1층 104호 (역삼동 역삼동우정에쉐르1),6241.0,고쿠텐 강남역점,20200100000000.0,I,2020-01-23 0:23,일식,202598.2544,443789.0623,일식,1232886749,4.37
823,영업,,24.0,135890.0,서울특별시 강남구 신사동 551-11 ,서울특별시 강남구 논현로161길 57 지상1층 102호 (신사동),6029.0,스윗츠(SWWEETS),20210800000000.0,U,2021-08-19 2:40,경양식,202026.1735,446667.9471,경양식,-,-
824,영업,,134.73,135894.0,서울특별시 강남구 신사동 609-1 ,서울특별시 강남구 압구정로30길 23 (신사동),6022.0,순천만,20211000000000.0,U,2021-10-30 2:40,한식,202534.55,447079.205,한식,11888959,4.31
825,영업,,26.4,135964.0,서울특별시 강남구 개포동 1238-6번지 지상1층 ,서울특별시 강남구 개포로 214 (개포동지상1층),6307.0,황금어장식당,20090500000000.0,I,2018-08-31 23:59,한식,204019.8828,441802.2437,한식,13137410,4.45
826,영업,02  555 4320,174.04,135090.0,서울특별시 강남구 삼성동 159번지 ,서울특별시 강남구 영동대로 513 기존컨벤션센타동 지하1층 I102호 (삼성동 코엑스몰),6164.0,아그라씨티 코엑스몰,20180700000000.0,I,2018-08-31 23:59,경양식,205130.5917,445590.0968,경양식,-,-
827,영업,02 5694920,29.39,135915.0,서울특별시 강남구 역삼동 678-13 ,서울특별시 강남구 테헤란로29길 11 지하1층 (역삼동),6141.0,호텔 디 아티스트 역삼점,20211100000000.0,U,2021-11-11 2:40,한식,203333.6173,444467.3127,한식,1086668480,4.73
828,영업,,15.93,135820.0,서울특별시 강남구 논현동 108 논현웰스톤 ,서울특별시 강남구 학동로43길 38 지상1층 131호132호133호 (논현동 논현웰스톤),6059.0,맡김차림 리담,20210700000000.0,U,2021-07-17 2:40,기타,203292.307,446247.5115,기타,1983226060,-
829,영업,,66.0,135833.0,서울특별시 강남구 논현동 268-3 ,서울특별시 강남구 선릉로 623 2층 201호 (논현동),6103.0,지알(GR) 해마루 도시락,20210200000000.0,I,2021-02-04 0:23,김밥(도시락),203722.3766,445554.6199,김밥(도시락),-,-
830,영업,,108.08,135875.0,서울특별시 강남구 삼성동 129-14,서울특별시 강남구 테헤란로79길 25 1층 (삼성동),6157.0,육성급,20220600000000.0,U,2021-12-05 21:00,한식,204768.4617,445127.6419,,1275553707,4.61
831,영업,02  34470047,204.04,135889.0,서울특별시 강남구 신사동 540-21번지 ,서울특별시 강남구 강남대로152길 63 지하1지상1층 (신사동),6036.0,켄카,20170200000000.0,I,2018-08-31 23:59,일식,202072.1013,446300.6282,일식,19867571,4.48
832,영업,,244.4,135934.0,서울특별시 강남구 역삼동 824-12번지 메가시티오피스텔 ,서울특별시 강남구 테헤란로4길 15 메가시티오피스텔 1층 102103104호 (역삼동),6233.0,(주)뽕족 강남역본점,20191100000000.0,U,2019-11-15 2:40,한식,202603.6761,443910.083,한식,-,-
833,영업,02  540 2882,77.06,135889.0,서울특별시 강남구 신사동 541-14번지 지하1층 ,서울특별시 강남구 도산대로13길 14-4 지하1층 (신사동),6036.0,띠아우타이,20190600000000.0,U,2019-06-22 2:40,한식,202017.1743,446294.3289,한식,-,-
834,영업,,55.0,135910.0,서울특별시 강남구 역삼동 644-3번지 지하1층 ,서울특별시 강남구 논현로95길 29-13 지하1층 (역삼동),6131.0,마블보드카페,20140100000000.0,I,2018-08-31 23:59,한식,202952.0845,444321.9957,한식,-,-
835,영업,,216.53,135818.0,서울특별시 강남구 논현동 85-1번지 ,서울특별시 강남구 논현로132길 29 지상2층 (논현동),6053.0,동천홍 학동점,20150200000000.0,I,2018-08-31 23:59,한식,202828.5161,445928.1782,한식,21387136,4.37
836,영업,555 2171,96.9,135509.0,서울특별시 강남구 삼성동 116-6 지상1층 ,서울특별시 강남구 봉은사로72길 7 (삼성동지상1층),6154.0,감빠문본점,20210800000000.0,U,2021-09-02 2:40,한식,204429.8712,445502.4242,한식,1800410267,4
837,영업,,40.55,135825.0,서울특별시 강남구 논현동 146-11 ,서울특별시 강남구 강남대로124길 35 지상1층 103호 (논현동),6114.0,저스트카츠,20210900000000.0,U,2021-09-09 2:40,외국음식전문점(인도태국등),202169.7034,445243.4971,외국음식전문점(인도태국등),1078525904,5
838,영업,02  542 5325,150.79,135889.0,서울특별시 강남구 신사동 534-17번지 Y.K빌딩 지상1층 ,서울특별시 강남구 압구정로10길 43 (신사동Y.K빌딩 지상1층),6028.0,타카야,20180800000000.0,I,2018-08-31 23:59,분식,201904.7305,446508.5568,분식,-,-
839,영업,,14.18,135830.0,서울특별시 강남구 논현동 238-14 ,서울특별시 강남구 학동로44길 6 지하1층 7-1호 (논현동),6098.0,샐러드몬스터,20220100000000.0,U,2022-01-15 2:40,한식,203190.0741,445906.3813,한식,1988843211,4.63
840,영업,02  60021262,64.51,135731.0,서울특별시 강남구 삼성동 159 코엑스 ,서울특별시 강남구 영동대로 513 코엑스 지하1층 (삼성동),6164.0,메가박스중앙(주)코엑스지점 부티크카페,20211200000000.0,U,2021-12-19 2:40,패스트푸드,205130.5917,445590.0968,패스트푸드,-,-
841,영업,02 5400284,195.12,135827.0,서울특별시 강남구 논현동 184-20번지 지상1층 ,서울특별시 강남구 강남대로114길 17 (논현동지상1층),6120.0,장어의전설,20180500000000.0,I,2018-08-31 23:59,탕류(보신용),202201.7837,444881.7475,탕류(보신용),13534181,4.39
842,영업,,6.6,135821.0,서울특별시 강남구 논현동 115 경원빌딩 ,서울특별시 강남구 언주로 708 경원빌딩 지상1층 (논현동),6061.0,초월관,20201200000000.0,I,2020-12-26 0:23,한식,203086.5643,446018.9113,한식,-,-
843,영업,,49.69,135831.0,서울특별시 강남구 논현동 237-5 지상1층8호 ,서울특별시 강남구 언주로 605 지상1층 8호 (논현동),6109.0,호식이두마리치킨 논현1호점,20211100000000.0,U,2021-11-28 2:40,일식,203219.1661,445239.4052,일식,1049088054,-
844,영업,5564324,110.0,135915.0,서울특별시 강남구 역삼동 671-18 지하1층,서울특별시 강남구 논현로94길 29-3 (역삼동지하1층),6140.0,심가네칼국수 역삼역본점,20220500000000.0,U,2021-12-05 0:05,한식,203336.7554,444552.9115,,36628829,4.53
845,영업,,72.72,135827.0,서울특별시 강남구 논현동 180-13번지 지상1층 ,서울특별시 강남구 강남대로118길 61 (논현동지상1층),6118.0,새우의 진수,20120800000000.0,I,2018-08-31 23:59,한식,202397.882,445017.0997,한식,31103516,4.44
846,영업,02 5449257,82.64,135864.0,서울특별시 강남구 삼성동 8-1번지 지상1층 ,서울특별시 강남구 선릉로 664 (삼성동지상1층),6088.0,소문난집,20190100000000.0,U,2019-01-11 2:40,한식,203668.6907,445963.9402,한식,652328553,4.46
847,영업,02  566 2230,358.78,135880.0,서울특별시 강남구 삼성동 157-21번지 ,서울특별시 강남구 테헤란로81길 10 지하1층 (삼성동),6168.0,클래식,20191000000000.0,U,2019-10-25 2:40,경양식,204995.1606,445079.8947,경양식,11807844,4.37
848,영업,,47.0,135513.0,서울특별시 강남구 역삼동 704-4 ,서울특별시 강남구 테헤란로43길 28 지상1층 (역삼동),6148.0,우미돈,20220300000000.0,I,2022-03-20 0:22,한식,203838.7053,444756.854,한식,1965067575,-
849,영업,234439035,62.29,135891.0,서울특별시 강남구 신사동 565-7번지 1층 ,서울특별시 강남구 논현로157길 9 (신사동1층),6032.0,부철이네,20090900000000.0,I,2018-08-31 23:59,한식,202339.0337,446674.6622,한식,12867531,4.48
850,영업,,145.33,135922.0,서울특별시 강남구 역삼동 705-25번지 지상2층 ,서울특별시 강남구 선릉로 513 지상2층 (역삼동),6150.0,투썸플레이스선릉점,20140700000000.0,I,2018-08-31 23:59,패스트푸드,204201.6739,444786.1259,패스트푸드,36948821,4.34
851,영업,,68.75,,,서울특별시 강남구 영동대로 513 지하1층 M102호 (삼성동 코엑스몰 ),6164.0,셰프의국수앤육개장,20161000000000.0,I,2018-08-31 23:59,한식,205259.5276,445361.9371,한식,36166503,4.22
852,영업,02  556 2177,185.12,135910.0,서울특별시 강남구 역삼동 642-4번지 ,서울특별시 강남구 테헤란로25길 6-7 지하1층 (역삼동),6132.0,에스티티 STT,20190700000000.0,U,2019-07-18 2:40,일식,203091.8243,444336.7359,일식,-,-
853,영업,,16.1,135829.0,서울특별시 강남구 논현동 221-7 한양수자인 어반게이트,서울특별시 강남구 봉은사로29길 35 지하2층 B201호B202호 주방14호 (논현동 한양수자인 어반게이트),6107.0,고망고망,20220700000000.0,I,2021-12-06 22:01,분식,202894.2962,445277.7231,,-,-
854,영업,5401532,28.0,135889.0,서울특별시 강남구 신사동 540-19번지 지상1층 ,서울특별시 강남구 강남대로152길 67 (신사동지상1층),6036.0,원두막,20170200000000.0,I,2018-08-31 23:59,한식,202098.9891,446311.0907,한식,20897323,4.33
855,영업,02  60815345,110.0,135917.0,서울특별시 강남구 역삼동 696-2번지 지상1층 ,서울특별시 강남구 테헤란로53길 18 (역삼동지상1층),6149.0,레드비틀,20180700000000.0,I,2018-08-31 23:59,한식,204066.4691,444824.9453,한식,35571617,4.45
856,영업,02  545 1550,177.03,135954.0,서울특별시 강남구 청담동 83-6 ,서울특별시 강남구 선릉로158길 13-7 지하1층 (청담동),6014.0,오네뜨장,20210800000000.0,I,2021-08-07 0:22,경양식,203571.5472,447089.9091,경양식,1638159223,-
857,영업,,46.64,135843.0,서울특별시 강남구 대치동 920-22번지 ,서울특별시 강남구 역삼로64길 26 지상1층 104호 (대치동),6199.0,정통일식 이상마루 돈까츠,20190400000000.0,U,2019-04-18 2:40,일식,204644.624,444138.8785,일식,-,-
858,영업,,59.0,135962.0,서울특별시 강남구 개포동 1197-2번지 ,서울특별시 강남구 논현로10길 29 지상1층 (개포동),6312.0,오락,20160700000000.0,I,2018-08-31 23:59,한식,204389.357,441457.4236,한식,21086036,4.38
859,영업,,38.88,135826.0,서울특별시 강남구 논현동 192-1 리더스빌 ,서울특별시 강남구 논현로113길 7 지하1층 B102호 (논현동 리더스빌),6122.0,처갓집양념치킨 논현점,20210500000000.0,U,2021-05-19 2:40,호프/통닭,202805.4039,445111.0048,호프/통닭,11870022,4.39
860,영업,02 5556151,60.0,135914.0,서울특별시 강남구 역삼동 664-18 ,서울특별시 강남구 언주로97길 26 지하1층 B01호 (역삼동),6137.0,제이에스푸드,20210700000000.0,U,2021-07-16 2:40,한식,203404.3268,444763.3254,한식,997562677,-
861,영업,25350102,15.53,135500.0,서울특별시 강남구 대치동 1021-12번지 지하1층 ,서울특별시 강남구 도곡로 456 지하1층 (대치동),6279.0,대치티피씨 카페,20170500000000.0,I,2018-08-31 23:59,분식,205265.0059,444011.3593,분식,-,-
862,영업,5639601,89.89,135841.0,서울특별시 강남구 대치동 903-27번지 지상2층 ,서울특별시 강남구 삼성로 401 (대치동지상2층),6195.0,꼰떼,20071200000000.0,I,2018-08-31 23:59,경양식,205060.4173,444588.5684,경양식,-,-
863,영업,5556696,125.6,135840.0,서울특별시 강남구 대치동 896-52 지상2층 ,서울특별시 강남구 선릉로86길 48 (대치동지상2층),6197.0,더 텍사스,20210700000000.0,U,2021-07-31 2:40,한식,204673.1188,444654.5384,한식,1257684990,-
864,영업,,19.7,135846.0,서울특별시 강남구 대치동 945-20번지 ,서울특별시 강남구 영동대로85길 20 지하1층 B115호 B116호 (대치동),6181.0,직화한상 삼성역점,20191200000000.0,I,2019-12-14 0:23,한식,205396.4865,444983.0286,한식,-,-
865,영업,02 5685790,26.18,135937.0,서울특별시 강남구 역삼동 837-8번지 ,서울특별시 강남구 도곡로1길 7 (역삼동),6253.0,라면나라김밥세상,20080800000000.0,I,2018-08-31 23:59,분식,202786.4144,443139.9218,분식,-,-
866,영업,,620.63,135954.0,서울특별시 강남구 청담동 85 ,서울특별시 강남구 선릉로 826 지하1.지상1.2층 (청담동),6014.0,메종 드 라 카테고리,20211100000000.0,U,2021-11-06 2:40,경양식,203485.4138,447037.5883,경양식,36636541,4.4
867,영업,02  565 1889,14.0,135919.0,서울특별시 강남구 역삼동 709-5 테헤란아이파크,서울특별시 강남구 테헤란로52길 16 상가2동 제지하1층 21호 (역삼동 테헤란아이파크),6213.0,샐러드온 역삼점,20220400000000.0,I,2021-12-03 22:00,분식,204062.1558,444460.9734,,-,-
868,영업,,60.22,135200.0,서울특별시 강남구 자곡동 56-119 강남센터뷰,서울특별시 강남구 밤고개로 223 강남센터뷰 지상1층 17호 (자곡동),6370.0,응급실국물떡볶이 서울세곡점,20220300000000.0,U,2021-12-04 0:02,분식,,,,1106574906,4.33
869,영업,,70.95,135896.0,서울특별시 강남구 신사동 644-10,서울특별시 강남구 언주로168길 23 지상4층 (신사동),6017.0,메종드어반파파,20220700000000.0,I,2021-12-07 0:03,한식,203068.9265,447112.4482,,1733534079,-
870,영업,,69.0,135827.0,서울특별시 강남구 논현동 183-4 1층,서울특별시 강남구 강남대로118길 20 (논현동),6120.0,채쉐프 초장집,20220500000000.0,U,2021-12-04 23:09,한식,202140.75,444930.8897,,1329723881,-
871,영업,,35.6,135937.0,서울특별시 강남구 역삼동 837-13 강남역 와이즈 플레이스 ,서울특별시 강남구 강남대로66길 14 강남역 와이즈 플레이스 지상1층 103호 (역삼동),6253.0,이영근 명장 전통만두,20220200000000.0,U,2022-03-02 2:40,기타,202746.0401,443281.217,기타,1155625046,-
872,영업,,150.3,135847.0,서울특별시 강남구 대치동 956-28번지 지상2층 ,서울특별시 강남구 삼성로82길 19 지상2층 (대치동),6184.0,박해동 스시,20171200000000.0,I,2018-08-31 23:59,한식,205168.2085,444802.9152,한식,1230853082,-
873,영업,02 5520507,130.38,135515.0,서울특별시 강남구 역삼동 788-20번지 지하1층 ,서울특별시 강남구 논현로64길 14 (역삼동지하1층),6231.0,한방메기탕,20180300000000.0,I,2018-08-31 23:59,한식,203597.4046,443488.7603,한식,13149615,4.49
874,영업,02  501 4283,123.04,135840.0,서울특별시 강남구 대치동 895-0 호성빌딩6층 ,서울특별시 강남구 삼성로85길 43 (대치동호성빌딩6층),6196.0,필바,20200700000000.0,U,2020-07-08 2:40,경양식,204696.7086,444664.0979,경양식,-,-
875,영업,,165.0,135830.0,서울특별시 강남구 논현동 230-2번지 뜨레빌 1층 103호 ,서울특별시 강남구 봉은사로37길 29 (논현동 뜨레빌 1층 103호),6108.0,카이수산,20171100000000.0,I,2018-08-31 23:59,분식,203086.8738,445303.0475,분식,33252618,4.37
876,영업,02 5422388,139.33,135954.0,서울특별시 강남구 청담동 83-21번지 6층 ,서울특별시 강남구 압구정로60길 26 (청담동6층),6014.0,티식스,20200200000000.0,U,2020-02-07 2:40,경양식,203599.1985,447044.6357,경양식,13575284,4.44
877,영업,220165432,90.96,135090.0,서울특별시 강남구 삼성동 159-9번지 공항타워 지하2층 A-1호 ,,,미라지,20161100000000.0,I,2018-08-31 23:59,경양식,205259.5276,445361.9371,경양식,1631718268,-
878,영업,,107.39,135917.0,서울특별시 강남구 역삼동 697-13 ,서울특별시 강남구 테헤란로53길 15-3 1층 (역삼동),6148.0,도드람식육식당,20201200000000.0,U,2020-12-13 2:40,한식,204050.1751,444788.9757,한식,1881004780,4.46
879,영업,,44.64,135820.0,서울특별시 강남구 논현동 119 포바강남타워 ,서울특별시 강남구 학동로 343 지하1층 B101호 (논현동),6060.0,청년다방 강남구청역점,20210700000000.0,U,2021-07-11 2:40,분식,203522.6117,446136.225,분식,1614015002,4.32
880,영업,,3469.98,135816.0,서울특별시 강남구 논현동 66-24번지 지상2층~5층 ,서울특별시 강남구 논현로 742 (논현동지상2층~5층),6049.0,파티오9,20170200000000.0,I,2018-08-31 23:59,뷔페식,202506.9528,446229.4691,뷔페식,1171439252,-
881,영업,205475221,107.83,135811.0,서울특별시 강남구 논현동 4-19번지 ,서울특별시 강남구 도산대로 132 (논현동),6039.0,김수사,20180600000000.0,I,2018-08-31 23:59,일식,201983.7017,446107.2063,일식,11673211,4.29
882,영업,,20.79,135514.0,서울특별시 강남구 역삼동 734-22번지 지상1층 ,서울특별시 강남구 역삼로 209 지상1층 (역삼동),6224.0,버틀러커피,20140400000000.0,I,2018-08-31 23:59,경양식,203473.8465,443805.5673,경양식,38632384,4.76
883,영업,02 5168311,494.6,135892.0,서울특별시 강남구 신사동 582-3번지 ,서울특별시 강남구 압구정로28길 25 (신사동),6030.0,토모,20200300000000.0,U,2020-03-07 2:40,일식,202389.5516,446966.8017,일식,11721177,-
884,영업,5615244,64.67,135867.0,서울특별시 강남구 삼성동 40-13번지 ,서울특별시 강남구 봉은사로61길 17 1층 (삼성동),6097.0,비비큐,20150400000000.0,I,2018-08-31 23:59,경양식,204006.719,445558.2088,경양식,36932440,4.29
885,영업,,149.19,135920.0,서울특별시 강남구 역삼동 721-31번지 지상1층 ,서울특별시 강남구 언주로79길 8 (역삼동지상1층),6222.0,헤라,20181100000000.0,U,2018-11-30 2:40,경양식,203759.5213,444140.7139,경양식,12918306,4.51
886,영업,,26.58,135840.0,서울특별시 강남구 대치동 897,서울특별시 강남구 선릉로 424 지상1층 5호 (대치동),6198.0,노란꼬무줄,20220500000000.0,U,2021-12-04 23:02,한식,204358.7689,444520.5767,,1210206227,4.47
887,영업,234465451,52.8,135821.0,서울특별시 강남구 논현동 112-12번지 지상1층 ,서울특별시 강남구 선릉로131길 20 (논현동지상1층),6059.0,코지,20100700000000.0,I,2018-08-31 23:59,분식,203406.6544,446147.2606,분식,20643079,4.54
888,영업,02  553 2237,302.67,135876.0,서울특별시 강남구 삼성동 142-46번지 암천빌딩 지상3층 ,서울특별시 강남구 테헤란로 421 지상3층 (삼성동 암천빌딩),6160.0,경천애인2237,20130400000000.0,I,2018-08-31 23:59,한식,204574.7798,444866.6458,한식,32389127,4.37
889,영업,,136.11,135894.0,서울특별시 강남구 신사동 620-0번지 압구정스퀘어 201호 ,서울특별시 강남구 압구정로34길 11 (신사동압구정스퀘어 201호),6023.0,와니스,20110600000000.0,I,2018-08-31 23:59,일식,202666.7171,447239.2186,일식,33102173,-
890,영업,,147.4,135840.0,서울특별시 강남구 대치동 891-41 지상1층,서울특별시 강남구 선릉로90길 72 지상1층 (대치동),6194.0,순이네 커피,20220600000000.0,U,2021-12-05 22:05,까페,204796.0444,444817.9769,,1092558798,-
891,영업,,19.0,135915.0,서울특별시 강남구 역삼동 669-9,서울특별시 강남구 봉은사로30길 73 2층 4호 (역삼동),6140.0,퍼버,20220600000000.0,U,2021-12-05 23:01,외국음식전문점(인도태국등),203211.8592,444523.6939,,1035639741,-
892,영업,234121956,48.39,135210.0,서울특별시 강남구 율현동 128-1번지 B동지하1층130호 ,,,명문추어탕,20011000000000.0,I,2018-08-31 23:59,한식,,,한식,1815571738,-
893,영업,,128.2,135936.0,서울특별시 강남구 역삼동 830-3 ,서울특별시 강남구 강남대로78길 30 지상1층 (역삼동),6243.0,심가네칼국수 강남역본점,20210400000000.0,I,2021-04-21 0:22,한식,202735.1559,443680.6882,한식,1571820138,4.46
894,영업,,33.0,135917.0,서울특별시 강남구 역삼동 696-17 ,서울특별시 강남구 선릉로93길 10 지상1층 (역삼동),6149.0,엘르위스키,20201000000000.0,U,2020-10-21 2:40,경양식,204132.541,444816.3661,경양식,-,-
895,영업,02  571 3690,310.98,135936.0,서울특별시 강남구 역삼동 830-27번지 지상1층 ,서울특별시 강남구 역삼로3길 8 지상1층 (역삼동),6243.0,남도애찬,20181000000000.0,U,2018-10-19 2:37,한식,202741.1613,443548.006,한식,1825277033,4.38
896,영업,,71.54,135855.0,서울특별시 강남구 도곡동 423-10 ,서울특별시 강남구 논현로26길 41 지상1층 (도곡동),6300.0,밀레니아 식품관,20211200000000.0,U,2021-12-09 2:40,패밀리레스트랑,203945.6503,442410.6028,패밀리레스트랑,-,-
897,영업,,146.54,135915.0,서울특별시 강남구 역삼동 672-31 ,서울특별시 강남구 언주로93길 34 2층 (역삼동),6139.0,팬텀,20211200000000.0,U,2021-12-14 2:40,호프/통닭,203404.0244,444561.6595,호프/통닭,31083480,-
898,영업,,44.8,135835.0,서울특별시 강남구 대치동 316번지 ,서울특별시 강남구 삼성로 212 지하1층 1-2호2호 (대치동 은마상가A블럭),6284.0,은마푸드,20141100000000.0,I,2018-08-31 23:59,한식,205707.0894,443914.1941,한식,1963492933,4.22
899,영업,02 5402993,303.88,135815.0,서울특별시 강남구 논현동 56-22번지 ,서울특별시 강남구 학동로 143 (논현동),6045.0,본,20081200000000.0,I,2018-08-31 23:59,경양식,202277.7346,445637.6606,경양식,13149768,4.5
900,영업,,10.0,135730.0,서울특별시 강남구 삼성동 159-7 현대백화점,서울특별시 강남구 테헤란로 517 현대백화점 지하1층 (삼성동),6164.0,블랑제리 뵈르,20220700000000.0,I,2021-12-06 22:08,호프/통닭,205210.3588,445154.4223,,1098298278,-
901,영업,070 40017784,33.0,135915.0,서울특별시 강남구 역삼동 673 ,서울특별시 강남구 언주로97길 27 지하1층 (역삼동),6139.0,(주)다린이앤엠,20220200000000.0,I,2022-02-16 0:22,한식,203395.2956,444734.0226,한식,-,-
902,영업,02  312 8525,14.87,135924.0,서울특별시 강남구 역삼동 736-58 대세빌딩,서울특별시 강남구 테헤란로26길 14 대세빌딩 지하3층 207호 (역삼동),6236.0,밀집스테이션강남,20220500000000.0,I,2021-12-06 0:08,한식,203107.7068,444116.3045,,-,-
903,영업,25669389,35.6,135881.0,서울특별시 강남구 삼성동 164번지 ,서울특별시 강남구 봉은사로114길 20 지하1층 (삼성동),6172.0,(주)월드스포츠가인볼링센타,20160400000000.0,I,2018-08-31 23:59,기타,205710.2679,445737.2354,기타,-,-
904,영업,02 5579198,104.5,135915.0,서울특별시 강남구 역삼동 669-16,서울특별시 강남구 논현로94길 11 (역삼동),6140.0,조선부뚜막 역삼점,20220600000000.0,U,2021-12-05 23:02,경양식,203220.4408,444486.772,,1806750371,-
905,영업,02  555 5932,185.58,135910.0,서울특별시 강남구 역삼동 644-4 지상2층 ,서울특별시 강남구 강남대로94길 87 (역삼동지상2층),6131.0,도야짬뽕 역삼점,20210900000000.0,U,2021-09-11 2:40,한식,202956.888,444302.485,한식,1254124036,4.69
906,영업,050 713 2675,163.86,135897.0,서울특별시 강남구 신사동 664-16,서울특별시 강남구 압구정로54길 25 지상1층 (신사동),6018.0,새우공장 압구정점,20220500000000.0,I,2021-12-06 0:08,외국음식전문점(인도태국등),203407.7549,447112.357,,1191531913,-
907,영업,02  34441989,26.4,135812.0,서울특별시 강남구 논현동 5-19번지 ,서울특별시 강남구 논현로149길 50 1층 (논현동),6039.0,굄519카페,20161100000000.0,I,2018-08-31 23:59,기타,202096.3503,446125.3047,기타,1252820578,4.44
908,영업,,57.69,135831.0,서울특별시 강남구 논현동 235,서울특별시 강남구 봉은사로29길 6 지하1층 B102호 (논현동),6109.0,달아,20220600000000.0,U,2021-12-05 22:03,일식,203009.8028,445107.8428,,1180996248,4.29
909,영업,,23.3,135821.0,서울특별시 강남구 논현동 116 ,서울특별시 강남구 학동로43길 8 비동 지상1층 (논현동),6061.0,아부라 소바,20211200000000.0,I,2021-12-08 0:22,일식,203240.3515,446046.6146,일식,1344390184,-
910,영업,,328.72,135819.0,서울특별시 강남구 논현동 93-2번지 ,서울특별시 강남구 도산대로 328 8층 (논현동),6055.0,제이에이치,20150800000000.0,I,2018-08-31 23:59,기타,203286.239,446685.826,기타,37033351,-
911,영업,02  559 7049,519.0,135090.0,서울특별시 강남구 삼성동 159-8 ,서울특별시 강남구 테헤란로 521 33층 (삼성동 그랜드인터컨티넨탈서울),6164.0,웨이루,20220100000000.0,U,2022-01-13 2:40,중국식,205314.1599,445204.7093,중국식,37909792,4.59
912,영업,,4.84,135829.0,서울특별시 강남구 논현동 221-7 한양수자인 어반게이트 ,서울특별시 강남구 봉은사로29길 35 제지하2층 제비201호제비202호주방12호 (논현동 한양수자인 어반게이트),6107.0,호랑이돈까스,20210200000000.0,U,2021-02-28 2:40,일식,202894.2962,445277.7231,일식,1659928070,4.42
913,영업,02 5581424,76.03,135840.0,서울특별시 강남구 대치동 896-25번지 지상1층 ,서울특별시 강남구 선릉로86길 34 (대치동지상1층),6197.0,군자대한곱창(선릉점),20191100000000.0,U,2019-11-08 2:40,경양식,204578.6027,444616.2351,경양식,-,-
914,영업,25459845,405.56,135897.0,서울특별시 강남구 신사동 651-24 ,서울특별시 강남구 도산대로 317 지하1층 1-1호 (신사동 호림아트센터1빌딩),6021.0,가온,20200800000000.0,U,2020-08-22 2:40,한식,203137.01,446712.105,한식,13354755,-
915,영업,,122.56,135949.0,서울특별시 강남구 청담동 6-10 ,서울특별시 강남구 삼성로149길 6 지상1층 (청담동),6062.0,이야기,20211100000000.0,I,2021-11-24 0:22,한식,204101.1318,446807.9966,한식,31607765,4.31
916,영업,,44.9,135889.0,서울특별시 강남구 신사동 535-23번지 지상1층 ,서울특별시 강남구 강남대로160길 50 (신사동지상1층),6034.0,몽글몽글,20160900000000.0,I,2018-08-31 23:59,일식,201928.9704,446470.9689,일식,38544563,4.1
917,영업,,36.0,135878.0,서울특별시 강남구 삼성동 151-5 빌딩 브로모 ,서울특별시 강남구 삼성로 540 빌딩 브로모 지하1층 (삼성동),6166.0,시크릿스페이스,20210300000000.0,I,2021-03-31 0:22,기타,204821.705,445319.86,기타,-,-
