상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업,232802374,50.97,156801,서울특별시 동작구 노량진동 119-18번지 ,서울특별시 동작구 노량진로14다길 16 1층 (노량진동),6923.0,엉터리생고기,20181100000000.0,U,2018-11-17 2:37,식육(숯불구이),194970.6501,445546.2742,식육(숯불구이),37615390,4.32
영업,,42.0,156801,서울특별시 동작구 노량진동 123-9 1층 ,서울특별시 동작구 만양로14길 6 (노량진동 1층),6914.0,소야,20201100000000.0,U,2020-11-21 2:40,한식,195050.7565,445455.258,한식,1038486717,4.61
영업,,24.0,156854,서울특별시 동작구 신대방동 688-1,서울특별시 동작구 신대방3길 70 1층 (신대방동),7069.0,카멜레온,20220400000000.0,I,2021-12-03 23:05,한식,191808.6772,442924.2421,,37485936,-
영업,02 8127989,15.37,156806,서울특별시 동작구 노량진동 306-5 ,서울특별시 동작구 장승배기로19길 12 (노량진동),6935.0,생강포차,20201100000000.0,U,2020-11-11 2:40,통닭(치킨),194562.8698,445117.8835,통닭(치킨),-,-
영업,,26.5,156030,서울특별시 동작구 상도동 488 ,서울특별시 동작구 상도로 357 (상도동),6978.0,숭실동아리,20211100000000.0,U,2021-11-21 2:40,한식,195821.726,443860.5965,한식,-,-
영업,02  62236000,26.0,156802,서울특별시 동작구 노량진동 218-7 ,서울특별시 동작구 만양로3길 30 203호 (노량진동),6926.0,인정국물떡볶이,20200800000000.0,U,2020-09-02 2:40,분식,195093.0208,445144.2435,분식,1303096546,4.44
영업,,136.28,156816,서울특별시 동작구 사당동 139-88 ,서울특별시 동작구 동작대로27가길 14 2층 (사당동),7008.0,뉴욕야시장,20201100000000.0,U,2020-11-07 2:40,호프/통닭,198253.499,442749.7767,호프/통닭,38738717,4.25
영업,02 8111569,103.96,156838,서울특별시 동작구 상도동 183-61번지 ,서울특별시 동작구 상도로26길 18 (상도동),6956.0,지호한방삼게탕동작점,20200600000000.0,U,2020-06-13 2:40,한식,194521.0286,444624.5433,한식,12958781,4.31
영업,02 5889293,33.0,156821,서울특별시 동작구 사당동 312-9 ,서울특별시 동작구 사당로16길 47 (사당동),7011.0,처갓집양념치킨 사당점,20211200000000.0,U,2021-12-14 2:40,호프/통닭,197494.0036,442152.7416,호프/통닭,1257204874,4.38
영업,,26.4,156847,서울특별시 동작구 신대방동 346-11 ,서울특별시 동작구 보라매로 98 1층 (신대방동),7053.0,호랑이와 곶감 오돌뼈&닭발,20210400000000.0,U,2021-04-23 2:40,기타,193591.2867,443976.8753,기타,-,-
영업,,68.25,156861,서울특별시 동작구 흑석동 184-24번지 ,서울특별시 동작구 흑석로 101-3 (흑석동),6910.0,홍콩반점0410중앙대점,20120300000000.0,I,2018-08-31 23:59,호프/통닭,196454.2444,445071.4256,호프/통닭,21267721,4.38
영업,264656699,29.5,156802,서울특별시 동작구 노량진동 215-128번지 ,서울특별시 동작구 만양로8길 2 1층 (노량진동),6917.0,다온,20200400000000.0,U,2020-04-23 2:40,중국식,195305.3495,445109.9542,중국식,1505529713,-
영업,,48.24,156800,서울특별시 동작구 노량진동 85-37 신전빌딩 ,서울특별시 동작구 노량진로14가길 16 2층 (노량진동),6923.0,몽때박푸드,20210700000000.0,U,2021-07-29 2:40,경양식,194932.5033,445598.2744,경양식,-,-
영업,02 8147088,58.96,156811,서울특별시 동작구 대방동 401-19 ,서울특별시 동작구 여의대방로24라길 35 1층 (대방동),7055.0,청기와 매운탕,20201100000000.0,U,2020-12-02 2:40,한식,193068.3708,444157.353,한식,1450363616,4.38
영업,,33.05,156877,서울특별시 동작구 흑석동 9-77번지 ,서울특별시 동작구 현충로 106 1층 (흑석동),6979.0,그리지카페,20191000000000.0,U,2019-10-13 2:40,기타,196849.8095,445023.1223,기타,-,-
영업,,44.27,156030,서울특별시 동작구 상도동 477-14 영창삼익피아노 ,서울특별시 동작구 상도로 341-1 1층 (상도동),6971.0,상도커피,20201100000000.0,U,2020-11-25 2:40,기타,195727.448,443978.0839,기타,917401992,4.51
영업,02825 2371,125.83,156801,서울특별시 동작구 노량진동 196-3번지 ,서울특별시 동작구 노량진로 204 1층 (노량진동),6915.0,참숯옛맛서울불고기,20171200000000.0,I,2018-08-31 23:59,한식,195371.7646,445622.2467,한식,1761748114,4.18
영업,02 8242282,38.76,156861,서울특별시 동작구 흑석동 190-37번지 ,서울특별시 동작구 흑석로 85-7 (흑석동),6910.0,준호네돈가스,20190500000000.0,U,2019-05-03 2:40,한식,196329.5887,445034.5749,한식,38726928,4.41
영업,,92.56,156806,서울특별시 동작구 노량진동 308-18 2층 ,서울특별시 동작구 장승배기로 123-1 (노량진동 2층),6935.0,닭발집,20210700000000.0,U,2021-07-21 2:40,한식,194620.5402,445161.5038,한식,38003229,4.3
영업,,39.6,156841,서울특별시 동작구 상도동 210-213 ,서울특별시 동작구 양녕로25길 10 1층 102호 (상도동),7048.0,노나네,20210400000000.0,I,2021-04-15 0:22,한식,194903.1686,444021.6338,한식,1636328136,5
영업,,25.09,156825,서울특별시 동작구 사당동 1029-37 ,서울특별시 동작구 사당로30길 96 1층 (사당동),7015.0,오마주(hommage),20210900000000.0,I,2021-09-03 0:22,기타,198221.4866,442037.8866,기타,-,-
영업,02  587 2777,95.04,156826,서울특별시 동작구 사당동 1032-29번지 ,서울특별시 동작구 사당로30길 142 1층 (사당동),7015.0,서래갈비집,20200600000000.0,U,2020-06-12 2:40,식육(숯불구이),198209.4972,441819.5198,식육(숯불구이),1723025349,4.51
영업,02  817 9992,165.2,156030,서울특별시 동작구 상도동 505-6번지 지하1층 ,서울특별시 동작구 사당로 20 (상도동),7027.0,디디치킨(DD치킨),20200600000000.0,U,2020-06-13 2:40,호프/통닭,196102.7595,443660.7585,호프/통닭,-,-
영업,02 5816800,65.32,156827,서울특별시 동작구 사당동 1041-15번지 ,서울특별시 동작구 사당로30길 166 (사당동),7025.0,브람스,20151200000000.0,I,2018-08-31 23:59,호프/통닭,198212.6383,441694.1276,호프/통닭,20250058,4.07
영업,02 8152674,81.36,156861,서울특별시 동작구 흑석동 190-51번지 ,서울특별시 동작구 흑석로 91 (흑석동),6910.0,타누키돈부리 중앙대점,20150200000000.0,I,2018-08-31 23:59,일식,196368.934,445021.5473,일식,1431028037,4.26
영업,02821 6055,110.47,156800,서울특별시 동작구 노량진동 28-10 ,서울특별시 동작구 노량진로6길 6-6 (노량진동),6927.0,해피데이,20201000000000.0,U,2020-10-25 2:40,호프/통닭,194244.6879,445640.0954,호프/통닭,538872176,4.02
영업,02  823 0327,35.0,156804,서울특별시 동작구 노량진동 267-26 (1층) ,서울특별시 동작구 등용로14길 61 (노량진동(1층)),6927.0,단골커피,20211200000000.0,U,2021-12-14 2:40,기타,194173.0598,445581.7801,기타,20738706,4.62
영업,02 8860108,38.92,156827,서울특별시 동작구 사당동 1040-31번지 (1층) ,서울특별시 동작구 남부순환로271길 31 (사당동(1층)),7025.0,빈빈양꼬치,20180500000000.0,I,2018-08-31 23:59,한식,198156.8837,441783.4554,한식,21668521,4.55
영업,,30.0,156857,서울특별시 동작구 흑석동 52-18,서울특별시 동작구 서달로14다길 13 1층 (흑석동),6979.0,노칩스마켓,20220700000000.0,U,2021-12-06 22:08,한식,196729.188,444994.8654,,1183386335,-
영업,,52.89,156847,서울특별시 동작구 신대방동 344-15 ,서울특별시 동작구 보라매로 91 1층 (신대방동),7060.0,모스키친,20201100000000.0,U,2020-11-04 2:40,분식,193535.9348,443925.1622,분식,1519242415,4.53
영업,222547991,139.74,156800,서울특별시 동작구 노량진동 13-6 ,서울특별시 동작구 노들로 674 지상2층 6호 (노량진동),6900.0,황금어장,20210100000000.0,U,2021-01-08 2:40,횟집,194346.1567,445823.5009,횟집,37901029,4.14
영업,02 5252399,42.56,156879,서울특별시 동작구 사당동 224-49 ,서울특별시 동작구 사당로16가길 97 (사당동),7009.0,자금성,20201200000000.0,U,2020-12-11 2:40,중국식,197159.564,442530.3015,중국식,18720484,4.19
영업,,48.0,156801,서울특별시 동작구 노량진동 117-5번지 ,서울특별시 동작구 만양로14가길 23 지상1층 (노량진동),6913.0,한솥도시락노량진고시촌점,20160900000000.0,I,2018-08-31 23:59,경양식,195055.4439,445597.2947,경양식,38729430,4.56
영업,02 8150585,62.06,156030,서울특별시 동작구 상도동 504-1 ,서울특별시 동작구 상도로61길 48 (상도동),7027.0,지짐이,20201200000000.0,U,2020-12-12 2:40,호프/통닭,196161.5452,443607.753,호프/통닭,12888911,4.5
영업,02533 6092,34.17,156816,서울특별시 동작구 사당동 140-19 ,서울특별시 동작구 동작대로27다길 16 (사당동),7008.0,미선,20210700000000.0,U,2021-07-09 2:40,한식,198194.1343,442742.0371,한식,1393931101,4.69
영업,,17.4,156855,서울특별시 동작구 신대방동 708 해태보라매타워 ,서울특별시 동작구 보라매로3길 29 상가동 지하1층 45 46호 (신대방동 해태보라매타워),7071.0,마선생 마제,20220200000000.0,I,2022-02-12 0:22,기타,193279.5991,443230.4182,기타,1974023869,-
영업,02 8468116,54.8,156853,서울특별시 동작구 신대방동 618-15 ,서울특별시 동작구 신대방2길 3 (신대방동),7067.0,콩사랑,20210900000000.0,U,2021-09-18 2:40,한식,192206.2075,442864.9267,한식,1768226879,3.97
영업,02 8310901,20.3,156855,서울특별시 동작구 신대방동 708 해태보라매타워 1층 9호,서울특별시 동작구 보라매로3길 29 (신대방동 해태보라매타워 1층 9호),7071.0,트러스트커피,20211000000000.0,U,2021-10-09 2:40,기타,193279.5991,443230.4182,기타,1582962376,-
영업,02 8236353,9.2,156060,서울특별시 동작구 본동 46-1 ,서울특별시 동작구 현충로 2 (본동),6908.0,한강 손 칼국수,20211100000000.0,U,2021-11-18 2:40,분식,196073.7217,445656.469,분식,19028301,4
영업,,23.48,156704,서울특별시 동작구 신대방동 706 보라매우성아파트 ,서울특별시 동작구 보라매로5길 5 상가동 1층 123 124호 (신대방동 보라매우성아파트),7071.0,이가초밥,20210800000000.0,I,2021-08-12 0:22,일식,193311.8316,443352.6725,일식,1375265770,4.55
영업,,45.33,156816,서울특별시 동작구 사당동 147-29번지 이수자이 1층 116호 ,서울특별시 동작구 사당로 300 (사당동 이수자이 1층 116호),7013.0,올라아보,20180200000000.0,I,2018-08-31 23:59,한식,198202.4725,442471.241,한식,1250637198,4.56
영업,,40.96,156860,서울특별시 동작구 흑석동 158-1번지 ,서울특별시 동작구 현충로 52 1층 7-118호 (흑석동),6909.0,브라운필원(Brownpill One),20190700000000.0,I,2019-07-03 2:21,기타,196521.0166,445316.1184,기타,-,-
영업,02 8151065,140.32,156030,서울특별시 동작구 상도동 504-3 ,서울특별시 동작구 상도로61길 40 (상도동),7027.0,논두렁 갈비,20211000000000.0,U,2021-10-07 2:40,한식,196135.1217,443610.5863,한식,12057210,4.39
영업,02 8268885,247.07,156030,서울특별시 동작구 상도동 578 ,서울특별시 동작구 강남초등길 24 (상도1동),6912.0,채홍,20210700000000.0,U,2021-07-07 2:40,중국식,195683.0856,444770.2851,중국식,18705549,4.29
영업,02  821 7277,120.12,156831,서울특별시 동작구 상도동 156-7번지 1층 ,서울특별시 동작구 상도로30길 72 (상도동 1층),6965.0,라인외식,20170700000000.0,I,2018-08-31 23:59,출장조리,195028.9522,444613.1991,출장조리,-,-
영업,02 930 0844,30.92,156804,서울특별시 동작구 노량진동 266-6번지 1층 ,서울특별시 동작구 등용로14길 77 (노량진동 1층),6927.0,秀(수)까스,20180700000000.0,I,2018-08-31 23:59,분식,194241.873,445611.6129,분식,-,-
영업,,35.6,156800,서울특별시 동작구 노량진동 41-5 ,서울특별시 동작구 노량진로 110 1층 105호 (노량진동),6928.0,음음커피(umum coffee),20211200000000.0,U,2021-12-14 2:40,기타,194450.9386,445665.8267,기타,-,-
영업,208414115,15.51,156854,서울특별시 동작구 신대방동 690-2 ,서울특별시 동작구 대림로 42 (신대방동),7070.0,고바우식당,20211200000000.0,U,2021-12-14 2:40,한식,191865.9381,442829.8591,한식,18751294,4.34
영업,02  32805515,109.06,156839,서울특별시 동작구 상도동 348-170,서울특별시 동작구 상도로 105 1층 (상도동),6952.0,탐나종합어시장 성대시장점,20220500000000.0,U,2021-12-05 0:07,횟집,193913.8163,444286.4374,,1309681424,4.3
영업,02 8142151,57.2,156031,서울특별시 동작구 상도1동 389-12번지 ,서울특별시 동작구 상도로 296-2 (상도1동),7032.0,족발슈퍼(상도점),20200300000000.0,U,2020-03-04 2:40,한식,195414.3418,444332.4424,한식,-,-
영업,,76.0,156839,서울특별시 동작구 상도동 328-10 ,서울특별시 동작구 국사봉1길 4 2층 (상도동),7042.0,사부작,20201000000000.0,U,2020-10-24 2:40,기타,193643.0202,444066.0529,기타,254438454,4.24
영업,02 8215777,105.88,156800,서울특별시 동작구 노량진동 97-1번지 ,서울특별시 동작구 노량진로16길 14 (노량진동),6922.0,내가찜한닭,20200500000000.0,U,2020-05-06 2:40,호프/통닭,194943.8298,445641.0339,호프/통닭,73636919,4.48
영업,,27.0,156827,서울특별시 동작구 사당동 1040-28 ,서울특별시 동작구 동작대로3길 27 (사당동),7025.0,고심(고독한 심야식당),20210800000000.0,U,2021-08-22 2:40,한식,198148.405,441800.3901,한식,-,-
영업,02 8226078,64.75,156848,서울특별시 동작구 신대방동 375-14 ,서울특별시 동작구 여의대방로22가길 10 (신대방동),7057.0,팔팔해물탕,20211000000000.0,U,2021-10-29 2:40,한식,192854.9955,443892.1757,한식,20872798,4.45
영업,02  822 7797,63.92,156030,서울특별시 동작구 상도동 506-6 1층 ,서울특별시 동작구 상도로61길 55 (상도동 1층),7027.0,숭실골 고기마을,20201200000000.0,U,2020-12-12 2:40,한식,196214.471,443622.6253,한식,-,-
영업,,49.12,156821,서울특별시 동작구 사당동 272-4 ,서울특별시 동작구 사당로14길 22 1층 (사당동),7010.0,피자상회,20200700000000.0,U,2020-08-02 2:40,경양식,197399.8338,442325.2504,경양식,1131108613,4.44
영업,,34.0,156847,서울특별시 동작구 신대방동 346-12번지 1층 ,서울특별시 동작구 보라매로 96-1 (신대방동 1층),7053.0,술의온도,20180900000000.0,U,2018-09-20 23:59,한식,193588.8039,443966.1534,한식,1830959338,4.37
영업,,30.0,156821,서울특별시 동작구 사당동 267-36 ,서울특별시 동작구 사당로16가길 46 1층 우측호 (사당동),7010.0,동근이숯불두마리치킨 남성역점,20220100000000.0,I,2022-01-14 0:22,한식,197371.307,442387.0385,한식,1111898250,-
영업,,42.24,156861,서울특별시 동작구 흑석동 225-17,서울특별시 동작구 서달로 151 2층 (흑석동),6973.0,1994 ANNA,20220600000000.0,U,2021-12-05 23:08,기타,196528.1463,444965.9148,,1357952908,4.24
영업,,42.33,156813,서울특별시 동작구 노량진동 330번지 지하1층 제지하22호 ,서울특별시 동작구 만양로 84 (노량진동 지하1층 제지하22호),6914.0,토담,20170600000000.0,I,2018-08-31 23:59,한식,195079.2655,445413.2884,한식,277763755,4.65
영업,,52.02,156030,서울특별시 동작구 상도동 486-8번지 ,서울특별시 동작구 상도로37길 80 (상도동),6977.0,본가피탕김탕,20130100000000.0,I,2018-08-31 23:59,한식,195802.816,443907.3592,한식,-,-
영업,,20.82,156840,서울특별시 동작구 상도동 193-76 ,서울특별시 동작구 상도로22길 46 지상1층 (상도동),6959.0,쌍둥이보쌈,20201100000000.0,U,2020-11-06 2:40,한식,194369.0131,444353.2459,한식,271469243,4.46
영업,,79.34,156800,서울특별시 동작구 노량진동 13-6 ,서울특별시 동작구 노들로 674 2층 4호 (노량진동 노량진수산물도매시장),6900.0,충남식당,20210400000000.0,U,2021-04-22 2:40,기타,194346.1567,445823.5009,기타,18753442,4.09
영업,,92.07,156815,서울특별시 동작구 사당동 89-21,서울특별시 동작구 동작대로29가길 26 1층 (사당동),6997.0,더 쌍화커피,20220700000000.0,I,2021-12-06 23:05,기타,198311.7649,442990.5159,,1395822986,-
영업,5225773,25.92,156826,서울특별시 동작구 사당동 1033-23 ,서울특별시 동작구 동작대로7길 34 (사당동),7015.0,페리카나치킨,20210800000000.0,U,2021-08-14 2:40,통닭(치킨),198168.888,441897.0906,통닭(치킨),11800878,4.46
영업,02 8179134,30.2,156801,서울특별시 동작구 노량진동 119-146번지 ,서울특별시 동작구 만양로16길 31 (노량진동),6913.0,명가왕족발보쌈,20150800000000.0,I,2018-08-31 23:59,한식,195071.3007,445503.7283,한식,20352442,4.26
영업,02 8217171,48.5,156877,서울특별시 동작구 흑석동 9-89 ,서울특별시 동작구 현충로 100-1 (흑석동),6979.0,원할머니보쌈,20201100000000.0,U,2020-11-27 2:40,한식,196812.4648,445047.9496,한식,12929119,4.29
영업,,10.0,156800,서울특별시 동작구 노량진동 67-9번지 ,서울특별시 동작구 노량진로 157 1층 (노량진동),6902.0,홍양꼬치,20190700000000.0,U,2019-07-07 2:40,식육(숯불구이),194919.4081,445748.3172,식육(숯불구이),37186126,3.97
영업,02  827 0911,59.69,156804,서울특별시 동작구 노량진동 271-4 ,서울특별시 동작구 등용로14길 76 장혜경소아과의원 (노량진동),6931.0,거구회관,20201200000000.0,U,2020-12-05 2:40,한식,194243.2258,445583.1084,한식,19476894,4.24
영업,234863737,62.12,156827,서울특별시 동작구 사당동 1041-11 ,서울특별시 동작구 남부순환로271길 14 지상2층 (사당동),7025.0,기꾸참치,20201100000000.0,U,2020-11-21 2:40,한식,198171.7027,441694.6955,한식,38018791,4.71
영업,,41.96,156837,서울특별시 동작구 상도동 159-221 ,서울특별시 동작구 양녕로36길 17 1층 (상도동),7032.0,배떡 상도점,20211200000000.0,U,2021-12-19 2:40,분식,195211.024,444456.1065,분식,1150148856,4.6
영업,,32.8,156860,서울특별시 동작구 흑석동 181-1 ,서울특별시 동작구 서달로15길 23 1층 (흑석동),6972.0,어부사시가,20210400000000.0,U,2021-04-16 2:40,한식,196547.6883,445149.1798,한식,1211577504,4.28
영업,02 5257625,149.8,156883,서울특별시 동작구 사당동 248-5 ,서울특별시 동작구 사당로 196 (사당동),7009.0,놀부보쌈과부대찌개와김치찜,20210400000000.0,U,2021-04-13 2:40,한식,197267.5139,442526.6297,한식,11735940,4.28
영업,02 5869171,64.0,156827,서울특별시 동작구 사당동 1041-14 ,서울특별시 동작구 동작대로1길 16 (사당동),7025.0,배터져아구해물섞어찜,20201200000000.0,U,2020-12-19 2:40,한식,198202.6838,441694.5523,한식,-,-
영업,,26.0,156823,서울특별시 동작구 사당동 318-13번지 1층 ,서울특별시 동작구 사당로16길 7 (사당동1층),7011.0,죠스떡볶이(남성점),20170800000000.0,I,2018-08-31 23:59,분식,197629.4775,442303.757,분식,-,-
영업,02 5884178,42.25,156090,서울특별시 동작구 사당동 254-20,서울특별시 동작구 사당로14가길 9 1층 (사당동),7010.0,이자카야 민,20220500000000.0,U,2021-12-04 23:04,식육(숯불구이),197433.5274,442418.8315,,1143960780,-
영업,02 34713545,104.5,156827,서울특별시 동작구 사당동 1039-23번지 ,서울특별시 동작구 동작대로1길 42 (사당동),7025.0,청춘싸롱(사당1호점),20191000000000.0,U,2019-10-04 2:40,한식,198076.3006,441694.7503,한식,-,-
영업,02  812 7348,72.3,156830,서울특별시 동작구 상도1동 625번지 ,서울특별시 동작구 양녕로 273 (상도1동),6919.0,포앤그릴,20130700000000.0,I,2018-08-31 23:59,한식,195430.405,444669.3624,한식,18705872,4.34
영업,02 8213825,21.09,156830,서울특별시 동작구 상도1동 784-1번지 ,서울특별시 동작구 상도로 288 (상도1동),7032.0,상도실내포장마차,20141000000000.0,I,2018-08-31 23:59,호프/통닭,195373.2573,444402.852,호프/통닭,34284481,4.62
영업,205852662,45.53,156827,서울특별시 동작구 사당동 1041-36 ,서울특별시 동작구 사당로30길 148 (사당동),7025.0,우리회포차,20210900000000.0,U,2021-09-10 2:40,일식,198214.882,441788.1413,일식,1153797725,4.35
영업,28148407,9.18,156813,서울특별시 동작구 노량진동 330번지 ,서울특별시 동작구 만양로 84 1층 124호 (노량진동 삼익주상복합아파트상가),6914.0,치킨더홈,20170700000000.0,I,2018-08-31 23:59,호프/통닭,195079.2655,445413.2884,호프/통닭,1236509712,4.4
영업,,25.24,156808,서울특별시 동작구 대방동 101-7 우리맨션 ,서울특별시 동작구 여의대방로62길 18-6 우리맨션 지1층 102호 (대방동),6900.0,서울스테이크 대방점,20211200000000.0,I,2021-12-07 0:22,기타,193594.0104,445734.094,기타,11621627,-
영업,02 8498418,59.96,156854,서울특별시 동작구 신대방동 692-63번지 ,서울특별시 동작구 대림로 8 (신대방동),7070.0,할매 순대국,20141000000000.0,I,2018-08-31 23:59,탕류(보신용),192165.0599,442830.804,탕류(보신용),1863739552,-
영업,,34.0,156849,서울특별시 동작구 신대방동 395-70번지 ,서울특별시 동작구 보라매로5길 15 (신대방동),,옛집,20190500000000.0,U,2019-06-02 2:40,한식,193232.0279,443314.0572,한식,38330427,4.3
영업,,56.3,156846,서울특별시 동작구 상도동 299-58 ,서울특별시 동작구 국사봉길 74 지상1층 (상도동),7052.0,맨드라미,20201100000000.0,U,2020-11-13 2:40,한식,193790.5229,443823.891,한식,765017172,4.28
영업,070 88076046,474.6,156852,서울특별시 동작구 신대방동 586-2번지 혜석빌딩 ,서울특별시 동작구 시흥대로 676 1층 (신대방동),7068.0,프레임676(Frame676),20180400000000.0,I,2018-08-31 23:59,기타,191902.6831,443289.494,기타,-,-
영업,02 8123326,38.49,156030,서울특별시 동작구 상도동 436 래미안상도3차아파트 상가동 202호,서울특별시 동작구 상도로53길 13 상가동 202호 (상도동래미안상도3차아파트),6971.0,삼성해물촌,20210400000000.0,U,2021-04-14 2:40,한식,195766.3883,444020.3975,한식,1392422865,4.38
영업,02 8212929,46.12,156830,서울특별시 동작구 상도1동 644 ,서울특별시 동작구 흑석로 2 (상도1동),6969.0,기꾸참치,20211000000000.0,U,2021-10-06 2:40,일식,195592.3239,444718.9561,일식,38018791,4.71
영업,234821290,36.0,156816,서울특별시 동작구 사당동 139-71번지 1층 ,서울특별시 동작구 동작대로27가길 11 (사당동 1층),7008.0,이슬도둑,20190600000000.0,U,2019-06-05 2:40,호프/통닭,198270.4953,442767.9324,호프/통닭,1613698920,4.38
영업,02   5846088,39.7,156824,서울특별시 동작구 사당동 1007-34번지 ,서울특별시 동작구 동작대로17길 6 (사당동),7013.0,놀란돼지(이수점),20131100000000.0,I,2018-08-31 23:59,한식,198259.5942,442300.1401,한식,-,-
영업,02  596 1906,43.31,156816,서울특별시 동작구 사당동 141-48 ,서울특별시 동작구 사당로29가길 6 지하1층 (사당동),7008.0,에프에프비,20201100000000.0,U,2020-11-06 2:40,호프/통닭,198092.8657,442561.1767,호프/통닭,-,-
영업,,33.0,156847,서울특별시 동작구 신대방동 347-31 윤치과의원 ,서울특별시 동작구 여의대방로24길 140 1층 (신대방동),7056.0,상도고려왕족발보쌈,20211100000000.0,U,2021-11-18 2:40,한식,193545.9191,444087.5936,한식,37704041,4.24
영업,,58.0,156832,서울특별시 동작구 상도동 363-164 ,서울특별시 동작구 상도로15길 131 지하1층 B108호 (상도동),6937.0,생활맥주 장승배기역점,20201000000000.0,U,2020-10-24 2:40,호프/통닭,194443.2098,444754.2362,호프/통닭,1155822876,4.33
영업,,85.0,156815,서울특별시 동작구 사당동 79-3번지 ,서울특별시 동작구 동작대로 153 1층 (사당동),6996.0,파니모들,20190400000000.0,I,2019-05-01 2:20,기타,198357.5413,443114.7537,기타,1058105965,4.52
영업,,13.0,156821,서울특별시 동작구 사당동 265-46 ,서울특별시 동작구 사당로16가길 3 1층 (사당동),7010.0,봄봄 김밥,20211200000000.0,I,2021-12-18 0:22,분식,197551.0267,442286.6369,분식,1176401087,-
영업,,132.23,156808,서울특별시 동작구 대방동 339-1 솔표빌딩,서울특별시 동작구 노량진로 26 솔표빌딩 1층 101호 (대방동),6938.0,브루클린커피,20220400000000.0,U,2021-12-03 23:03,횟집,193639.3327,445637.8782,,1090329537,-
영업,,26.55,156801,서울특별시 동작구 노량진동 148-65번지 ,서울특별시 동작구 만양로18길 11 (노량진동),6913.0,팔팔낙지,20171200000000.0,I,2018-08-31 23:59,기타,195071.9699,445668.623,기타,37554245,4.4
영업,,23.0,156841,서울특별시 동작구 상도동 210-26,서울특별시 동작구 양녕로 180 1층 (상도동),7037.0,프랑킨숯불양념구이,20220800000000.0,I,2021-12-07 23:01,호프/통닭,194917.1735,443900.8699,,1597421787,-
영업,02 5212995,56.7,156879,서울특별시 동작구 사당동 197-2 ,서울특별시 동작구 사당로 136 (사당동),7030.0,총신기사식당,20201200000000.0,U,2020-12-11 2:40,한식,196884.6635,442995.19,한식,19031085,4.27
영업,02 8133449,40.16,156848,서울특별시 동작구 신대방동 361-39번지 ,서울특별시 동작구 여의대방로24길 60 지상1층 (신대방동),7056.0,신대방빨강떡볶이,20160900000000.0,I,2018-08-31 23:59,한식,193171.2345,443993.6852,한식,13591195,4.4
영업,02 8220933,20.68,156830,서울특별시 동작구 상도1동 773-2번지 ,서울특별시 동작구 상도로 283 1층 (상도1동),6968.0,신참떡볶이 상도역점,20190600000000.0,U,2019-06-28 2:40,분식,195393.4551,444457.9831,분식,1009788316,4.39
영업,,23.1,156030,서울특별시 동작구 상도동 468번지 ,서울특별시 동작구 상도로 332 지하1층 (상도동),7033.0,오빌리아드앤카페(Oh billiard&cafe),20180300000000.0,I,2018-08-31 23:59,기타,195623.0934,444036.6956,기타,-,-
영업,02815 3392,151.63,156808,서울특별시 동작구 대방동 354-1 지하1층 113호114호 ,서울특별시 동작구 알마타길 6 (대방동지하1층 113호114호),6941.0,다채,20211000000000.0,U,2021-10-23 2:40,한식,193312.2821,445337.4758,한식,20419409,4.27
영업,02 8212951,556.44,156811,서울특별시 동작구 대방동 416-6 ,서울특별시 동작구 여의대방로26길 24 201301호 (대방동),7055.0,대방싸리집,20210700000000.0,U,2021-07-31 2:40,한식,193001.6313,444118.1198,한식,1580455860,4.21
영업,02 8213875,143.0,156840,서울특별시 동작구 상도동 188-5,서울특별시 동작구 상도로 145 (상도동),6950.0,고기싸롱 장승배기,20220600000000.0,U,2021-12-05 23:06,한식,194224.7852,444533.2015,,1795960142,-
영업,8156736,30.92,156846,서울특별시 동작구 상도동 283-82 ,서울특별시 동작구 성대로6가길 135 (상도동),7049.0,엠케이(M.K)치킨,20211000000000.0,U,2021-10-14 2:40,통닭(치킨),194319.4974,443597.5239,통닭(치킨),-,-
영업,,26.0,156846,서울특별시 동작구 상도동 299-88 ,서울특별시 동작구 국사봉10길 4 1층 (상도동),7052.0,맛들의찜축제,20210900000000.0,U,2021-09-30 2:40,한식,193827.443,443761.8629,한식,-,-
영업,,51.3,156824,서울특별시 동작구 사당동 708-457 ,서울특별시 동작구 동작대로27다길 41 1층 (사당동),7008.0,품앗이,20201100000000.0,U,2020-11-06 2:40,식육(숯불구이),198196.6725,442623.1074,식육(숯불구이),1251035124,4.38
영업,,20.0,156821,서울특별시 동작구 사당동 268-30 ,서울특별시 동작구 사당로16가길 24 1층 (사당동),7010.0,오늘쉐프,20211100000000.0,I,2021-11-12 0:22,한식,197470.2402,442338.1271,한식,1072320964,-
영업,070 88645528,71.04,156807,서울특별시 동작구 대방동 17-20 지원빌딩 ,서울특별시 동작구 등용로 88 지원빌딩 1층 (대방동),6933.0,도투머리,20201100000000.0,I,2020-11-05 0:23,한식,193947.7004,445210.6456,한식,1339476382,-
영업,02  32800778,33.16,156801,서울특별시 동작구 노량진동 117-21 ,서울특별시 동작구 만양로14가길 27 1층 (노량진동),6913.0,떡슐랭,20210600000000.0,I,2021-06-25 0:22,한식,195039.653,445611.01,한식,1181320442,4.68
