,업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,찾아오시는 길,업소정보,자랑거리,추천수,기준년월,업소 사진,위도,경도,행정구,행정동,검색명,식당아이디
615,9448,국수집,1,한식,서울특별시 서울시 금천구 금하로25길 18 1층(시흥동),809-8013,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :   ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210222105952.JPG,37.45119196,126.9097574,금천구,시흥동,금천구 시흥동 국수집,36215389
616,9578,선자네,1,한식,서울특별시 서울 마포구 잔다리로 131 1층,02-326-5151,,배달 불가 주차 불가  ,낮은 임대료 저렴하면서 다양한 메뉴,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220119175625.JPG,37.55841718,126.9127881,마포구,성산동,마포구 성산동 선자네,1111979826
617,9525,대풍참숯갈비,1,한식,서울특별시 서울 강남구 논현로76길 8,02-564-3793,,영업시간 : 7:00~23:00 배달 : 불가 주차 : 불가  ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210915131828.jpg,37.49683944,127.0396159,강남구,역삼동,강남구 역삼동 대풍참숯갈비,20835411
618,9516,먹깨비 김밥,1,한식,서울특별시 서울 강서구 강서로 39,02-2698-0123,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,속 꽉차고 담백한 만두 8가지 이상의 재료가 들어간 신선한 김밥 학교 앞에서 먹던 추억의 떡볶이가 1500원,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.53135766,126.8466955,강서구,화곡동,강서구 화곡동 먹깨비 김밥,1012261354
619,9521,황제소고기국밥,1,한식,서울특별시 서울 동작구 동작대로29길 11 1층,02-594-9200,,저렴한 가격 깨끗한 위생 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.48792554,126.9813231,동작구,사당동,동작구 사당동 황제소고기국밥,18761631
620,9527,정선메밀고을,1,한식,서울특별시 동작구 양녕로26길 63 2층,02-811-0730,,저렴한 가격 깨끗한 위생  ,저렴한 가격 깨끗한 위생 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.49578039,126.9437151,동작구,상도동,동작구 상도동 정선메밀고을,1796653994
621,9529,모꼬지,3,경양식일식,서울특별시 동작구 장승배기로 155,02-811-1309,,저렴한 가격 깨끗한 위생   ,저렴한 가격 깨끗한 위생 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.51149587,126.9399697,동작구,노량진동,동작구 노량진동 모꼬지,20834112
622,9541,달길포차,1,한식,서울특별시 동작구 사당로30길 63 1층,없음,,저렴한 가격 깨끗한 위생 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.48194234,126.9809782,동작구,사당동,동작구 사당동 달길포차,1442408791
623,9542,고향갈비,1,한식,서울특별시 동작구 노량진로18길 13,02-813-3033,,저렴한 가격 깨끗한 위생  ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.51228463,126.9507308,동작구,본동,동작구 본동 고향갈비,34198804
624,9543,마포곱창,1,한식,서울특별시 동작구 사당로 185,02-532-9171,,저렴한 가격 깨끗한 위생  ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.48587024,126.9692279,동작구,사당동,동작구 사당동 마포곱창,18762920
625,9545,남매이야기,1,한식,서울특별시 동작구 현충로 102 1층,02-813-2399,,저렴한 가격 깨끗한 위생 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.50756308,126.9647974,동작구,흑석동,동작구 흑석동 남매이야기,1303247884
626,9546,준호가만드는부대찌개,1,한식,서울특별시 동작구 흑석로13마길 61 1층,02-6083-8247,,저렴한 가격 깨끗한 위생 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.50744035,126.9589081,동작구,흑석동,동작구 흑석동 준호가만드는부대찌개,-
627,9549,호순네집,1,한식,서울특별시 동작구 등용로 107 1층,02-812-9185,,저렴한 가격 깨끗한 위생 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.51070654,126.931899,동작구,대방동,동작구 대방동 호순네집,1405815470
628,9551,실비촌,1,한식,서울특별시 동작구 여의대방로 250 105호(대림쇼핑타운),없음,,저렴한 가격 깨끗한 위생,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.50874345,126.9245178,동작구,대방동,동작구 대방동 실비촌,837403210
629,9552,삼락,1,한식,서울특별시 동작구 여의대방로36길 10-11,02-812-6741,,저렴한 가격 깨끗한 위생 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.50459704,126.9234232,동작구,대방동,동작구 대방동 삼락,18737432
630,9558,황금오리,1,한식,서울특별시 동작구 신대방길 112-2,02-831-6787,,저렴한 가격 깨끗한 위생,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.49044248,126.9085665,동작구,신대방동,동작구 신대방동 황금오리,-
631,9568,해피하우스소정,1,한식,서울특별시 서울 마포구 성산로 128 지하1층,02-336-4897,,null ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.56379544,126.9082019,마포구,성산동,마포구 성산동 해피하우스소정,-
632,9610,카페매일이기념일,4,기타외식업(다방패스트푸드등),서울특별시 서울 도봉구 우이천로24길 69(쌍문동),,지하철-쌍문역 3번출구 도보5분,영업시간 :11:00~20:00 좌석수 : 휴무일 :월요일 배달 :무 예약 : 카드 : 주차 :무 홈페이지 주소 :www.instagram.com/e.d_anniversary_cafe 전자우편주소 : 기타 :    ,공간 인테리어가 깔끔하고 청결하며  타카페보다 가격이 저렴함.' ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220721152534.jpg,37.64640662,127.0321948,도봉구,쌍문동,도봉구 쌍문동 카페매일이기념일,1162670905
633,9264,냠냠분식,1,한식,서울특별시 마포구 모래내로7길 89 1층 2호(성산동),,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190503155347.jpg,37.56827049,126.9082967,마포구,성산동,마포구 성산동 냠냠분식,1027469694
634,9430,어느멋진날,4,기타외식업(다방패스트푸드등),서울특별시 관악구 신림로11길 67,0507-1432-6779,서울청년센터 관악오랑청년 문화공간 골목안쪽으로 쭉 직진하셔서 올라오시면 됩니다.,영업시간 : 평일 8:00~22:00  주말 10:00~22:00 좌석수 : 20석  카드 : 가능 홈페이지 주소 : https://blog.naver.com/happy2954  ,수제 과일청을 담아서 더욱더 맛이 있습니다. 많은 좌석을 보유하고 있습니다. 음료와 함께 베이커리도 준비되어 있습니다.,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220718170939.jpg,37.4674698,126.9388393,관악구,신림동,관악구 신림동 어느멋진날,737588884
635,9631,홍방원,2,중식,서울특별시 서울 도봉구 도봉로169나길 47(도봉동),02-954-0719,도봉역 2번출구에서 232m,영업시간 :11:30~14:00 좌석수 : 휴무일 : 배달 :불가능 예약 :가능 카드 : 주차 :불가능 홈페이지 주소 : 전자우편주소 : 기타 :,평균가격보다 저렴하고 실내도 청결해서 적합함 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220727151445.jpg,37.67753419,127.0438634,도봉구,도봉동,도봉구 도봉동 홍방원,10988214
636,9574,고시칼국수,1,한식,서울특별시 서울 관악구 신림로18가길 42,070-7803-0001,신성초등학교 근처에 위치,영업시간 : 10:00 ~ 22:00 좌석수 : 50석 예약 : 가능 카드 : 가능 주차 : 가능  ,사장님이 직접 밀가룰 반죽을 해서 저렴하고 위생적인 업소 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220718134906.jpg,37.47243683,126.934353,관악구,신림동,관악구 신림동 고시칼국수,37925738
637,9632,착한부대찌개,1,한식,서울특별시 서울 도봉구 도봉로109길 46 2층(쌍문동),02-902-0191,쌍문역 3번출구에서 417m,영업시간 :11:00~21:00 좌석수 : 휴무일 :매주 일요일 배달 :가능 예약 : 카드 : 주차 :가능 홈페이지 주소 :http://hanbu.cityfood.co.kr/ 전자우편주소 : 기타 :,SBS투데이 소문난 맛집으로 소개될만큼 전반적으로 가격이 저렴함 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220727155152.jpg,37.6471138,127.0308374,도봉구,쌍문동,도봉구 쌍문동 착한부대찌개,1353483364
638,9511,채움,1,한식,서울특별시 서울 광진구 군자로 104-1,462-8859,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210914165816.jpg,37.55235039,127.0716991,광진구,군자동,광진구 군자동 채움,36321384
639,9197,커피홀릭,4,기타외식업(다방패스트푸드등),서울특별시 은평구 응암로 250-1 (응암동),02-354-4334,,영업시간 : 10:00 ~ 23:00 휴무일 : 기타 :  ,식빵 잼 무료 제공,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180919151038.png,37.59421706,126.9183985,은평구,응암동,은평구 응암동 커피홀릭,1204560151
640,9512,옥돌바베큐,4,기타외식업(다방패스트푸드등),서울특별시 서울 광진구 군자로 138,,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210914165923.jpg,37.55396593,127.0746735,광진구,군자동,광진구 군자동 옥돌바베큐,1783234192
641,9514,지니카페,4,기타외식업(다방패스트푸드등),서울특별시 서울 광진구 자양로37길 12,,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210914170113.jpg,37.54802193,127.0875601,광진구,구의동,광진구 구의동 지니카페,1900365174
642,9475,짱구네분식,1,한식,서울특별시 도봉구 시루봉로 148(방학동),02-3491-4366,도봉구 방학3동 신방학중학교 바로 앞,영업시간 : 09:00-21:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,메뉴 대부분 저렴하여 학생들이 많이 이용할 수 있는 장점이 있음 주변식당보다 저렴함,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220726165452.jpg,37.66372427,127.0284883,도봉구,방학동,도봉구 방학동 짱구네분식,20927340
643,9477,호돈구이,1,한식,서울특별시 도봉구 방학로2길 32 1층(방학동),,방학역3번출구에서 516m,영업시간 : 11:00-23:00(브레이크타임 16:00~17:00) 좌석수 : 휴무일 : 배달 :  예약 : 불가능 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :      ,국내냉장 삼겹살로 신선하고 저렴한 가격으로 판매,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722125251.jpg,37.66438973,127.0410509,도봉구,방학동,도봉구 방학동 호돈구이,1331742816
644,9483,짜장마을,2,중식,서울특별시 도봉구 마들로 657(방학동),,방학역2번출구에서 197m,영업시간 : 11:30 ~ 21:00  좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,방학역 주변에 위치하여 접근성이 뛰어나며 가격이 저렴함,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722133803.jpg,37.66832986,127.0453374,도봉구,방학동,도봉구 방학동 짜장마을,36761124
645,9485,엄마랑꿀꽈배기,1,한식,서울특별시 도봉구 해등로16길 26(창동),02-903-3339,창동역 2번출구에서 596m,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :    ,찹쌀로 만든 도너츠와 핫도그 맛이 좋고 저렴한 커피를 마실 수 있음,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220811135350.jpg,37.65562906,127.0414879,도봉구,창동,도봉구 창동 엄마랑꿀꽈배기,-
646,9487,멸치국수,1,한식,서울특별시 도봉구 해등로16길 12(창동),02-994-8233,창동역 2번출구에서 690m,영업시간 : 10:00-21:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :    ,도봉구보건소 사거리에 위치하며 가격이 저렴하고 맛이 좋음,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220811135327.jpg,37.65623484,127.0405729,도봉구,창동,도봉구 창동 멸치국수,20846748
647,9489,김가네국수집,1,한식,서울특별시 도봉구 도봉로153길 51(방학동),02-955-1357,방학역 1번출구에서 413m,영업시간 : 11:30 ~ 20:30  좌석수 : 휴무일 :일요일 매월첫째주 월요일 배달 : 불가능 예약 : 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :   ,신도봉시장에 위치하였고 점심 저녁식사시간에는 만석이며 옥수수 물을 서비스를 제공하는데 갈증해소에 최고임,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722133014.jpg,37.66986537,127.0404814,도봉구,방학동,도봉구 방학동 김가네국수집,1322004791
648,9467,아!짜장,2,중식,서울특별시 도봉구 도당로 76(방학동),,방학동 도깨비시장 앞 ,영업시간 : 11:00-20:00 좌석수 : 휴무일 : 화요일 배달 : 불가능 예약 :  카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :   ,방학동 도깨비시장 앞에 위치하고 있으며 현금가지만 저렴한 가격으로 중식 제공,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722111752.jpg,37.66457204,127.0359669,도봉구,방학동,도봉구 방학동 아!짜장,1038391107
649,9468,화원,2,중식,서울특별시 서울 도봉구 덕릉로59길 93(창동),02-998-8888,쌍문역 2번출구에서 796m,영업시간 : 10:40-20:30 좌석수 : 휴무일 : 배달 : 가능 예약 : 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :   ,창동 주변 중식집보다 훨씬 저렴한 가격에 판매,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220728145220.jpg,37.6420937,127.0347313,도봉구,창동,도봉구 창동 화원,20827629
650,9469,홍두깨손칼국수,1,한식,서울특별시 서울 도봉구 도봉산4가길 14(도봉동),02-3494-0282,1호선 7호선 도봉산역 1번출구에서 468m,영업시간 : 09:00-20:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,도봉산 근처에서 등산하면서 내려오는 등산객에게 저렴한 가격에 칼국수 판매,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220727145609.jpg,37.68821288,127.0413065,도봉구,도봉동,도봉구 도봉동 홍두깨손칼국수,1756585883
651,9470,온누리식당,1,한식,서울특별시 도봉구 도봉로159길 11-16(도봉동),02-955-6652,도봉역 2번출구에서 563m,영업시간 : 08:00-20:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,교회 아래에서 불우이웃을 위해 저렴하게 칼국수를 판매,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220727145923.jpg,37.6739831,127.0430572,도봉구,도봉동,도봉구 도봉동 온누리식당,1018099374
652,9474,보배네능이백숙,1,한식,서울특별시 도봉구 시루봉로 295-1(도봉동),02-954-6300,방학역 1번출구에서 490m,영업시간 : 10:00-23:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,주변회사에서 회식을 많이하는 업소로 가격이 비교적 저렴,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220727145147.jpg,37.6714066,127.0419673,도봉구,도봉동,도봉구 도봉동 보배네능이백숙,36960752
653,9476,브레쉬에비뉴,4,기타외식업(다방패스트푸드등),서울특별시 도봉구 방학로 216(방학동),02-955-3799,방학3동 신동아 아파트 사거리에 위치,영업시간 : 08:00-22:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 가능 카드 : 주차 : 가능  홈페이지 주소 : 전자우편주소 : 기타 :   ,내부가 넓고 깔끔하며 각종 수제빵 및 아메리카노가 저렴함 쾌적한 공간과 맛있는 빵을 매일 만들어서 신선함,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220726164610.jpg,37.66204342,127.0280665,도봉구,방학동,도봉구 방학동 브레쉬에비뉴,34878585
654,9481,세움카페,4,기타외식업(다방패스트푸드등),서울특별시 서울 도봉구 마들로 656(방학동),070-4251-4264,방학역 1번출구에서 329m,영업시간 :08:00-18:00 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :    ,도봉구청사내에 위치하며 접근성이 좋으며 단체주문 할인 텀블러 할인이 있어 지역 주민들이 많이 이용,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722132640.jpg,37.66871613,127.0471314,도봉구,방학동,도봉구 방학동 세움카페,32769154
655,9484,박리김밥,1,한식,서울특별시 도봉구 덕릉로 57길 22(창동),02-907-7002,,영업시간 : 09:00-21:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,신창시장에 위치하였으며 대부분의 메뉴가 저렴하게 형성되었고 맛도 일품임,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220728145057.jpg,37.63968699,127.0373751,도봉구,창동,도봉구 창동 박리김밥,1659527451
656,9486,카페커민,4,기타외식업(다방패스트푸드등),서울특별시 도봉구 방학로2길 53 1층(방학동),02-954-5553,방학역3번출구 도보8분,영업시간 : 09:00-21:00 좌석수 : 휴무일 : 배달 : 가능 예약 : 카드 : 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,내부가 깔끔하고 저렴한 가격으로 휴식과 여유를 취할 수 있음,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722112826.jpg,37.66531972,127.0407921,도봉구,방학동,도봉구 방학동 카페커민,1948452350
657,9575,전주식당,1,한식,서울특별시 서울 성동구 무학봉15가길 1,2295-0517,,영업시간 : 11:00 ~ 22:00 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.56150171,127.0308672,성동구,하왕십리동,성동구 하왕십리동 전주식당,17889435
658,9633,우이목장,1,한식,서울특별시 서울 도봉구 우이천로 298(쌍문동),02-904-3070,쌍문역 3번출구에서 792m,영업시간 :10:30~22:00 좌석수 : 휴무일 :매주 일요일 배달 :불가능 예약 :가능 카드 : 주차 :가능 홈페이지 주소 : 전자우편주소 : 기타 :,평균가격보다 저렴하고 실내도 청결해서 적합함 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220727155611.jpg,37.64436418,127.0294308,도봉구,쌍문동,도봉구 쌍문동 우이목장,38431899
659,9434,카페해밀,4,기타외식업(다방패스트푸드등),서울특별시 관악구 법원단지길 42,0507-1303-5658,법원단지 수협위 50m에 위치,영업시간 : 08:00 ~ 20:00 좌석수 : 8석 배달 : 가능 카드 : 가능 포장 : 가능 무선인터넷 남/녀 화장실 구분,네이버로 주문가능합니다 전메뉴 사이즈업 행사합니다. 지역화폐(모바일형) 제로페이 가맹점,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.47429449,126.9199586,관악구,신림동,관악구 신림동 카페해밀,1868490617
660,9600,행촌,1,한식,서울특별시 서울 도봉구 우이천로34길 10(쌍문동),02-902-5688,,영업시간 :10:30~22:00 좌석수 : 휴무일 : 배달 :불가능 예약 :가능 카드 : 주차 :가능 홈페이지 주소 :https://www.instagram.com/haengchon/?igshid=1i5c5vmvxmzu4 전자우편주소 : 기타 :   ,내부 인테리어가 매우 깔끔하고 매장이 쾌적하고 넓은 편. 근처 대학교가 위치하여 순두부찌개가 저렴한 편 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220727152529.jpg,37.64937403,127.0233203,도봉구,쌍문동,도봉구 쌍문동 행촌,17956697
661,9496,삼동숯불갈비,1,한식,서울특별시 서울 구로구 디지털로27길 57,02-852-7615,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.48382061,126.8907437,구로구,가리봉동,구로구 가리봉동 삼동숯불갈비,18448776
662,9497,우리집,1,한식,서울특별시 서울 구로구 디지털로27길 67,,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.48392342,126.8902599,구로구,가리봉동,구로구 가리봉동 우리집,1550919217
663,9508,금호동바다장어초이408,1,한식,서울특별시 독서당로 295-5(금호동3가),02-2231-1733,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :  ,개업(2017.12월)이후 현재까지 가격동결 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210804113353.jpg,37.54846736,127.021895,성동구,금호동,성동구 금호동 금호동바다장어초이408,1793854218
664,9510,고향냉면,1,한식,서울특별시 서울 성동구 독서당로 301-93(금호동3가),02-2234-8043,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,주인이 시장에서 식자재 직접 조달 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210804113730.jpg,37.54882001,127.0223928,성동구,금호동,성동구 금호동 고향냉면,11731706
665,9622,행복밥상,1,한식,서울특별시 은평구 갈현로 302-7(갈현동),,,영업시간 : 10:00~20:00,갈현1동 주민센터 인근 위치,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722134514.jpg,37.62381279,126.9175409,은평구,갈현동,은평구 갈현동 행복밥상,1637317609
666,9623,양구손두부,1,한식,서울특별시 은평구 통일로83길 5-21(갈현동),02-353-7185,,영업시간 : 10:00~22:00,연신내로데오거리 위치,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722134616.jpg,37.62042652,126.9187189,은평구,갈현동,은평구 갈현동 양구손두부,1838112704
667,9626,은평닭곰탕,1,한식,서울특별시 은평구 연서로3길 5(역촌동),,,영업시간 : 11:00~19:00,모범음식점 지정,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220722135005.jpg,37.60228725,126.91522,은평구,역촌동,은평구 역촌동 은평닭곰탕,1138580695
668,9579,알리파스타,1,한식,서울특별시 논현로 151길 29 1층,02-518-1125,,영업시간 :11:00~21:00 좌석수 : 휴무일 : 배달 :가능 예약 : 카드 : 주차 :불가능 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.5196425,127.0257097,강남구,신사동,강남구 신사동 알리파스타,1131372520
669,9414,엄마손집밥,1,한식,서울특별시 광진구 자양번영로 13,2201-4911,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210204170830.jpg,37.53087433,127.0747768,광진구,자양동,광진구 자양동 엄마손집밥,18016231
670,9423,다담2900,1,한식,서울특별시 망우로66길 75 1층,02-493-3339,,영업시간 : 09 ~ 21 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.59626194,127.0995717,중랑구,망우동,중랑구 망우동 다담2900,1025687761
671,9463,수자타착한식당,1,한식,서울특별시 관악구 남부순환로143나길 6,02-865-8836,신림중앙시장 내 신도브래뉴아파트 101동 뒷편,영업시간 : 11:00 ~22:00 좌석수 : 10석 이상 배달 : 불가  주차 : 가능,집밥느낌 식당,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20210304104755.jpg,37.48268909,126.9108744,관악구,신림동,관악구 신림동 수자타착한식당,1356424922
672,9418,동해루,2,중식,서울특별시 중랑구 면목천로23길 44,02-433-1786,,영업시간 : 11:00~19:00 좌석수 : 휴무일 : 배달 : 가능 예약 : 카드 : 주차 : 기타 : 저렴한 가격 15년동안 부부가 운영중 ,주변 평균가격 보다 30%이상 저렴한 업소로 1년 동안  동일 가격유지' ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.59002326,127.0824423,중랑구,면목동,중랑구 면목동 동해루,20854313
673,9424,짜장나루,2,중식,서울특별시 중랑구 겸재로 161,02-494-4774,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 기타 : 가격도 주변보다 저렴하지만 맛도 좋음  ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.58808099,127.0854768,중랑구,면목동,중랑구 면목동 짜장나루,1595793805
674,9428,커피앤바복길이,4,기타외식업(다방패스트푸드등),서울특별시 중랑구 봉화산로4길 62,,,영업시간 : 12:00~23:00 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 기타 : 가격도 저렴하며 매우친절함 ,가격도 저렴하며 매우친절함 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.59915345,127.0751617,중랑구,중화동,중랑구 중화동 커피앤바복길이,1975480967
675,9490,굿띵커피,4,기타외식업(다방패스트푸드등),서울특별시 관악구 조원로4길 37,0507-1342-5833,,영업시간 : 09:30 ~ 21:00 좌석수 : 20석 배달 : 불가 카드 : 가능 주차 : 불가   ,모닝아메리카노 2000원 할인 오늘의 음료 프로모션 실시,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220718135852.jpg,37.48201843,126.9053873,관악구,신림동,관악구 신림동 굿띵커피,1462085376
676,9531,신온누리에돈까스,3,경양식일식,서울특별시 동작구 여의대방로24길 107 1층,02-823-8580,,저렴한 가격 깨끗한 위생  ,저렴한 가격 깨끗한 위생 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.49918567,126.9259391,동작구,대방동,동작구 대방동 신온누리에돈까스,61370428
677,9570,명가 홍삼을담다,4,기타외식업(다방패스트푸드등),서울특별시 서울 양천구 남부순환로69길 13,02-2699-2516,,영업시간 : 10:00~20:00  6년근 홍삼액 70ml*60포*1box=115000원 6년근 홍삼액 90ml*60포*1box=145000원 6년근 흑삼액 90ml*60포*1box=230000원,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20211007162057.jpg,37.52327186,126.8381589,양천구,신월동,양천구 신월동 명가 홍삼을담다,1831300813
678,9604,포에리얼 떡볶이,1,한식,서울특별시 서울 구로구 경인로 403 A동 105호 ,2,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.49795843,126.8643477,구로구,고척동,구로구 고척동 포에리얼 떡볶이,1985619880
