,index,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,리뷰
660,775,영업,,34.82,156030,서울특별시 동작구 상도동 508-4번지 (지하1층) ,서울특별시 동작구 사당로 42 (상도동(지하1층)),7027.0,뚝배기 스파게티,20151100000000.0,I,2018-08-31 23:59,한식,196305.1973,443607.2975,한식,37525512,"[34, 9, 14, 10, 15, '0', '0', '0', 2, 1, '0', '0', '0', 1, 1]"
661,777,영업,,29.7,156030,서울특별시 동작구 상도동 463-2번지 이화빌딩 ,서울특별시 동작구 상도로47길 4 1층 (상도동),6971.0,겹,20181000000000.0,I,2018-10-20 2:37,한식,195634.2002,444147.1457,한식,1089998158,"[25, 13, 4, 6, 1, 9, '0', '0', 7, '0', '0', '0', '0', 9, '0']"
662,778,영업,02  817 2771,75.9,156801,서울특별시 동작구 노량진동 148-89번지 ,서울특별시 동작구 노량진로 176 1층 (노량진동),6913.0,피맥집,20180900000000.0,U,2018-09-11 23:59,기타,195110.943,445695.6141,기타,1400220391,"[44, 10, 13, 11, 2, 6, 6, '0', 6, 6, 1, '0', 1, 5, 2]"
663,779,영업,,49.59,156830,서울특별시 동작구 상도1동 587 ,서울특별시 동작구 흑석로 5 1층 (상도1동),6912.0,피자플래넷 동작점,20210700000000.0,U,2021-07-25 2:40,기타,195623.3477,444748.2202,기타,1342999224,"[2, 1, 1, 1, '0', '0', '0', '0', 1, '0', '0', '0', '0', 1, '0']"
664,780,영업,02 8234524,24.42,156800,서울특별시 동작구 노량진동 39-18 ,서울특별시 동작구 노량진로12길 16 (노량진동),6928.0,황제떡볶이,20211200000000.0,U,2021-12-14 2:40,분식,194469.3849,445601.0967,분식,19768534,"[22, 5, 7, 3, 3, 1, '0', '0', '0', '0', '0', '0', '0', 1, '0']"
665,781,영업,,35.0,156836,서울특별시 동작구 상도1동 357-3번지 책사랑 ,서울특별시 동작구 상도로37길 45 책사랑 1층 103호 (상도1동),6970.0,닭터찜바고,20200400000000.0,I,2020-04-22 0:23,기타,195622.5774,444205.9445,기타,1462841203,"[2, 3, 2, 1, '0', '0', '0', '0', 1, '0', '0', '0', '0', 2, '0']"
666,782,영업,,95.36,156816,서울특별시 동작구 사당동 147-81 ,서울특별시 동작구 동작대로27가길 44 1층 (사당동),7008.0,닥엔돈스 사당점,20200800000000.0,U,2020-08-22 2:40,기타,198243.2088,442610.758,기타,1683402631,"[28, 13, 6, 5, '0', 3, '0', 1, 5, '0', 1, '0', '0', 2, 2]"
667,783,영업,234822760,23.13,156819,서울특별시 동작구 사당동 252-10 큰빛교회 ,서울특별시 동작구 사당로13길 8 큰빛교회 1층 (사당동),7004.0,이경숙육개장,20201100000000.0,U,2020-11-08 2:40,한식,197524.8011,442487.9801,한식,1388987091,"[20, 9, 4, 5, 4, '0', '0', '0', 1, '0', '0', '0', '0', 4, '0']"
668,784,영업,234720108,151.3,156827,서울특별시 동작구 사당동 1041-5번지 ,서울특별시 동작구 남부순환로271길 24 (사당동),7025.0,조가네갑오징어 사당점,20200600000000.0,U,2020-06-06 2:40,한식,198179.2673,441754.0089,한식,33471354,"[146, 25, 16, 29, 2, 7, 2, 2, 16, 19, 4, '0', 3, 47, 11]"
669,785,영업,02 8179294,79.41,156810,서울특별시 동작구 대방동 386-4,서울특별시 동작구 여의대방로36길 10-7 지1층 1층 (대방동),6945.0,굽네치킨,20220600000000.0,U,2021-12-05 23:01,통닭(치킨),193149.6399,444700.2961,,13395071,"[15, 5, '0', 2, '0', 1, '0', '0', 1, '0', '0', '0', '0', 2, '0']"
670,786,영업,,40.0,156824,서울특별시 동작구 사당동 1006-4번지 ,서울특별시 동작구 동작대로23길 31 1층 (사당동),7013.0,은연가,20180500000000.0,I,2018-08-31 23:59,한식,198159.3406,442434.0681,한식,1617308998,"[30, 5, 7, 6, 3, 3, 1, 1, 4, 5, 4, '0', 1, 3, 1]"
671,788,영업,02  815 9282,18.72,156861,서울특별시 동작구 흑석동 195-34번지 ,서울특별시 동작구 흑석로7길 6-1 (흑석동),6910.0,네네치킨중대점,20180400000000.0,I,2018-08-31 23:59,통닭(치킨),196249.7753,445002.5434,통닭(치킨),36379644,"[24, 13, 17, 5, '0', '0', '0', '0', 6, '0', '0', '0', '0', 2, '0']"
672,789,영업,02812 6741,70.62,156810,서울특별시 동작구 대방동 386-2 ,서울특별시 동작구 여의대방로36길 10-11 (대방동),6945.0,삼락,20211200000000.0,U,2021-12-14 2:40,한식,193159.9461,444712.7483,한식,18737432,"[17, 14, 5, 3, '0', 3, '0', '0', 1, 1, '0', '0', '0', 10, 1]"
673,791,영업,02  833 3235,90.07,156853,서울특별시 동작구 신대방동 607-59 ,서울특별시 동작구 신대방길 111 (신대방동),7069.0,물고기,20211000000000.0,U,2021-10-29 2:40,한식,191828.6622,443116.4332,한식,1824400964,"[14, 9, 9, '0', '0', 3, 2, '0', '0', 4, 2, '0', '0', '0', '0']"
674,792,영업,02 5339172,25.52,156816,서울특별시 동작구 사당동 130-22번지 1층 ,서울특별시 동작구 동작대로27길 34 (사당동 1층),7008.0,가마로강정,20121200000000.0,I,2018-08-31 23:59,기타,198171.1981,442823.8873,기타,35816298,"[54, 14, 17, 8, 1, 3, '0', '0', 2, '0', '0', '0', '0', 7, 1]"
675,793,영업,28213468,276.0,156848,서울특별시 동작구 신대방동 362-27번지 ,서울특별시 동작구 여의대방로24길 16 (신대방동),7056.0,서일순대국,20170700000000.0,I,2018-08-31 23:59,한식,192959.2967,443976.344,한식,12026971,"[784, 71, 119, 191, 106, 20, 9, 3, 34, 17, 7, '0', 10, 94, 75]"
676,794,영업,02 8111500,46.84,156030,서울특별시 동작구 상도동 504-5 ,서울특별시 동작구 상도로61길 38 지상1층 (상도동),7027.0,더진국숭실대점,20201000000000.0,U,2020-10-30 2:40,한식,196123.0507,443618.8152,한식,292177869,"[45, 9, 17, 13, 24, 4, '0', '0', 3, 3, '0', '0', 1, 7, 4]"
677,796,영업,02 8239048,48.0,156847,서울특별시 동작구 신대방동 346-16 ,서울특별시 동작구 국사봉2길 22 1층 (신대방동),7053.0,신대방부대 찌개,20201100000000.0,U,2020-11-04 2:40,기타,193599.7192,443947.8789,기타,1939363592,"[208, 93, 44, 84, 8, 64, 15, 1, 37, 4, '0', '0', '0', 63, 32]"
678,797,영업,,43.91,156816,서울특별시 동작구 사당동 132-20 ,서울특별시 동작구 동작대로27길 16-5 1층 (사당동),7008.0,소라노호시,20201100000000.0,U,2020-11-07 2:40,일식,198249.8726,442841.2079,일식,1827058564,"[28, 7, 4, '0', '0', 1, 2, '0', 12, '0', 1, '0', '0', '0', '0']"
679,798,영업,,39.6,156848,서울특별시 동작구 신대방동 360-154,서울특별시 동작구 보라매로19길 25 1층 101호 (신대방동),7060.0,미분당 신대방삼거리점,20220700000000.0,U,2021-12-07 0:03,기타,193416.5131,443955.3002,,1027478980,"[596, 227, 114, 278, 312, 243, 84, 5, 66, 2, 4, '0', 6, 263, 37]"
680,799,영업,02841 7277,59.4,156853,서울특별시 동작구 신대방동 607-28번지 ,서울특별시 동작구 시흥대로 650 1층 3호 (신대방동),7069.0,스시와회,20180800000000.0,I,2018-08-31 23:59,일식,191744.0785,443034.7372,일식,1718287141,"[16, 8, 3, 2, '0', 1, '0', '0', 4, 1, '0', '0', '0', 7, '0']"
681,800,영업,02 8210788,57.55,156800,서울특별시 동작구 노량진동 39-8 ,서울특별시 동작구 노량진로12길 13 (노량진동),6928.0,무등산장,20201200000000.0,U,2020-12-18 2:40,한식,194485.1063,445600.7627,한식,639025500,"['0', 1, '0', 1, '0', '0', '0', '0', 1, '0', '0', '0', '0', '0', '0']"
682,801,영업,205952800,78.19,156819,서울특별시 동작구 사당동 252-14번지 ,서울특별시 동작구 사당로13길 6 (사당동),7004.0,툇마루,20170400000000.0,I,2018-08-31 23:59,한식,197524.541,442458.8553,한식,208793181,"[8, 2, '0', 1, '0', '0', '0', 1, 1, '0', '0', '0', '0', 1, 2]"
683,803,영업,02 8270177,139.74,156800,서울특별시 동작구 노량진동 13-6 ,서울특별시 동작구 노들로 674 지상2층 19호 (노량진동),6900.0,장터식당,20210100000000.0,U,2021-01-16 2:40,한식,194346.1567,445823.5009,한식,1540041001,"[55, 15, 9, 16, 1, 5, '0', 2, 2, 6, 1, '0', 3, 8, 11]"
684,804,영업,02 8166061,66.0,156807,서울특별시 동작구 대방동 23번지 ,서울특별시 동작구 등용로 124 1층 (대방동),6932.0,고흥회수산,20170900000000.0,I,2018-08-31 23:59,횟집,193934.5998,445554.1966,횟집,1844819765,"[36, 14, 9, 5, 2, 7, '0', '0', 6, 3, '0', '0', '0', 22, '0']"
685,805,영업,,17.68,156838,서울특별시 동작구 상도동 195-23 ,서울특별시 동작구 상도로22길 6 지상1층 (상도동),6959.0,오뚜기마당,20201100000000.0,U,2020-11-21 2:40,분식,194310.1825,444519.1422,분식,1823011433,"['0', '0', 2, '0', '0', '0', '0', '0', 1, '0', '0', '0', '0', 1, '0']"
686,806,영업,02 8161324,27.26,156811,서울특별시 동작구 대방동 395-5 ,서울특별시 동작구 상도로 43-2 (대방동),6954.0,황토숯불구이,20201200000000.0,U,2020-12-19 2:40,한식,193337.8955,444223.0391,한식,34778793,"[53, 31, 22, 17, 18, 2, '0', 1, 6, 6, '0', '0', 1, 17, 4]"
687,807,영업,,12.34,156800,서울특별시 동작구 노량진동 16-1 노량진 드림스퀘어 복합빌딩 ,서울특별시 동작구 노들로2길 7 노량진 드림스퀘어 복합빌딩 C동 102호 (노량진동),6900.0,명가통닭 노량진수산시장점,20210500000000.0,I,2021-05-06 0:22,호프/통닭,194571.1524,445790.5499,호프/통닭,1019898711,"[19, 8, 7, 2, '0', 1, 1, '0', 3, 1, 2, '0', '0', 6, 1]"
688,809,영업,232802374,50.97,156801,서울특별시 동작구 노량진동 119-18번지 ,서울특별시 동작구 노량진로14다길 16 1층 (노량진동),6923.0,엉터리생고기,20181100000000.0,U,2018-11-17 2:37,식육(숯불구이),194970.6501,445546.2742,식육(숯불구이),37615390,"[52, 26, 47, 44, 1, '0', 2, 1, 1, 12, 1, '0', 1, 20, 3]"
689,810,영업,,42.0,156801,서울특별시 동작구 노량진동 123-9 1층 ,서울특별시 동작구 만양로14길 6 (노량진동 1층),6914.0,소야,20201100000000.0,U,2020-11-21 2:40,한식,195050.7565,445455.258,한식,1038486717,"[40, 34, 17, 1, 1, 19, 3, 11, 15, 5, 4, '0', 1, 24, '0']"
690,811,영업,,24.0,156854,서울특별시 동작구 신대방동 688-1,서울특별시 동작구 신대방3길 70 1층 (신대방동),7069.0,카멜레온,20220400000000.0,I,2021-12-03 23:05,한식,191808.6772,442924.2421,,37485936,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
691,814,영업,02  62236000,26.0,156802,서울특별시 동작구 노량진동 218-7 ,서울특별시 동작구 만양로3길 30 203호 (노량진동),6926.0,인정국물떡볶이,20200800000000.0,U,2020-09-02 2:40,분식,195093.0208,445144.2435,분식,1303096546,"[27, 6, 6, 7, 1, 1, '0', '0', 4, '0', '0', '0', '0', 5, '0']"
692,815,영업,,136.28,156816,서울특별시 동작구 사당동 139-88 ,서울특별시 동작구 동작대로27가길 14 2층 (사당동),7008.0,뉴욕야시장,20201100000000.0,U,2020-11-07 2:40,호프/통닭,198253.499,442749.7767,호프/통닭,38738717,"[14, 3, 8, '0', '0', 1, 4, '0', 4, 1, '0', '0', '0', '0', '0']"
693,816,영업,02 8111569,103.96,156838,서울특별시 동작구 상도동 183-61번지 ,서울특별시 동작구 상도로26길 18 (상도동),6956.0,지호한방삼게탕동작점,20200600000000.0,U,2020-06-13 2:40,한식,194521.0286,444624.5433,한식,12958781,"[87, 20, 4, 9, 7, 16, 1, 5, 6, 3, 2, '0', 1, 15, 7]"
694,817,영업,02 5889293,33.0,156821,서울특별시 동작구 사당동 312-9 ,서울특별시 동작구 사당로16길 47 (사당동),7011.0,처갓집양념치킨 사당점,20211200000000.0,U,2021-12-14 2:40,호프/통닭,197494.0036,442152.7416,호프/통닭,1257204874,"[29, 9, 6, 4, 2, 2, '0', '0', 2, '0', 1, '0', '0', 5, '0']"
695,819,영업,,68.25,156861,서울특별시 동작구 흑석동 184-24번지 ,서울특별시 동작구 흑석로 101-3 (흑석동),6910.0,홍콩반점0410중앙대점,20120300000000.0,I,2018-08-31 23:59,호프/통닭,196454.2444,445071.4256,호프/통닭,21267721,"[86, 13, 24, 31, 18, 2, '0', '0', 7, '0', '0', '0', '0', 12, 1]"
696,820,영업,264656699,29.5,156802,서울특별시 동작구 노량진동 215-128번지 ,서울특별시 동작구 만양로8길 2 1층 (노량진동),6917.0,다온,20200400000000.0,U,2020-04-23 2:40,중국식,195305.3495,445109.9542,중국식,1505529713,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
697,822,영업,02 8147088,58.96,156811,서울특별시 동작구 대방동 401-19 ,서울특별시 동작구 여의대방로24라길 35 1층 (대방동),7055.0,청기와 매운탕,20201100000000.0,U,2020-12-02 2:40,한식,193068.3708,444157.353,한식,1450363616,"[29, 13, 2, 8, '0', 12, '0', '0', 2, 1, 1, '0', '0', 8, '0']"
698,824,영업,,44.27,156030,서울특별시 동작구 상도동 477-14 영창삼익피아노 ,서울특별시 동작구 상도로 341-1 1층 (상도동),6971.0,상도커피,20201100000000.0,U,2020-11-25 2:40,기타,195727.448,443978.0839,기타,917401992,"['0', 78, 23, '0', '0', 49, 72, '0', 18, '0', 2, '0', 4, '0', '0']"
699,825,영업,02825 2371,125.83,156801,서울특별시 동작구 노량진동 196-3번지 ,서울특별시 동작구 노량진로 204 1층 (노량진동),6915.0,참숯옛맛서울불고기,20171200000000.0,I,2018-08-31 23:59,한식,195371.7646,445622.2467,한식,1761748114,"[30, 18, 12, 14, 2, 2, '0', 3, 3, 5, 1, '0', 2, 9, 6]"
700,826,영업,02 8242282,38.76,156861,서울특별시 동작구 흑석동 190-37번지 ,서울특별시 동작구 흑석로 85-7 (흑석동),6910.0,준호네돈가스,20190500000000.0,U,2019-05-03 2:40,한식,196329.5887,445034.5749,한식,38726928,"[29, 15, 17, 14, 8, 4, 1, '0', 4, '0', '0', '0', '0', 10, 1]"
701,827,영업,,92.56,156806,서울특별시 동작구 노량진동 308-18 2층 ,서울특별시 동작구 장승배기로 123-1 (노량진동 2층),6935.0,닭발집,20210700000000.0,U,2021-07-21 2:40,한식,194620.5402,445161.5038,한식,38003229,"[143, 32, 59, 44, 2, 4, 1, 5, 14, 7, 3, '0', 1, 16, 5]"
702,828,영업,,39.6,156841,서울특별시 동작구 상도동 210-213 ,서울특별시 동작구 양녕로25길 10 1층 102호 (상도동),7048.0,노나네,20210400000000.0,I,2021-04-15 0:22,한식,194903.1686,444021.6338,한식,1636328136,"[51, 32, 2, '0', '0', 10, 20, '0', 16, 2, 6, '0', '0', '0', '0']"
703,830,영업,02  587 2777,95.04,156826,서울특별시 동작구 사당동 1032-29번지 ,서울특별시 동작구 사당로30길 142 1층 (사당동),7015.0,서래갈비집,20200600000000.0,U,2020-06-12 2:40,식육(숯불구이),198209.4972,441819.5198,식육(숯불구이),1723025349,"[76, 32, 17, 11, '0', 12, 6, 2, 7, 13, 2, '0', '0', 17, 22]"
704,832,영업,02 5816800,65.32,156827,서울특별시 동작구 사당동 1041-15번지 ,서울특별시 동작구 사당로30길 166 (사당동),7025.0,브람스,20151200000000.0,I,2018-08-31 23:59,호프/통닭,198212.6383,441694.1276,호프/통닭,20250058,"['0', 1, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
705,833,영업,02 8152674,81.36,156861,서울특별시 동작구 흑석동 190-51번지 ,서울특별시 동작구 흑석로 91 (흑석동),6910.0,타누키돈부리 중앙대점,20150200000000.0,I,2018-08-31 23:59,일식,196368.934,445021.5473,일식,1431028037,"[6, 3, 2, 2, 5, '0', '0', '0', 1, '0', '0', '0', '0', '0', '0']"
706,834,영업,02821 6055,110.47,156800,서울특별시 동작구 노량진동 28-10 ,서울특별시 동작구 노량진로6길 6-6 (노량진동),6927.0,해피데이,20201000000000.0,U,2020-10-25 2:40,호프/통닭,194244.6879,445640.0954,호프/통닭,538872176,"[3, 3, 1, '0', '0', '0', '0', '0', '0', 4, 2, '0', '0', '0', '0']"
707,835,영업,02  823 0327,35.0,156804,서울특별시 동작구 노량진동 267-26 (1층) ,서울특별시 동작구 등용로14길 61 (노량진동(1층)),6927.0,단골커피,20211200000000.0,U,2021-12-14 2:40,기타,194173.0598,445581.7801,기타,20738706,"['0', 13, 12, '0', '0', 6, 2, '0', 2, '0', '0', '0', 1, '0', '0']"
708,836,영업,02 8860108,38.92,156827,서울특별시 동작구 사당동 1040-31번지 (1층) ,서울특별시 동작구 남부순환로271길 31 (사당동(1층)),7025.0,빈빈양꼬치,20180500000000.0,I,2018-08-31 23:59,한식,198156.8837,441783.4554,한식,21668521,"[47, 12, 13, 6, 1, '0', '0', '0', 6, 2, 2, '0', 1, 7, 2]"
709,837,영업,,30.0,156857,서울특별시 동작구 흑석동 52-18,서울특별시 동작구 서달로14다길 13 1층 (흑석동),6979.0,노칩스마켓,20220700000000.0,U,2021-12-06 22:08,한식,196729.188,444994.8654,,1183386335,"[13, 10, 1, '0', '0', 2, 6, '0', 8, 2, 1, '0', '0', '0', '0']"
710,838,영업,,52.89,156847,서울특별시 동작구 신대방동 344-15 ,서울특별시 동작구 보라매로 91 1층 (신대방동),7060.0,모스키친,20201100000000.0,U,2020-11-04 2:40,분식,193535.9348,443925.1622,분식,1519242415,"[194, 83, 32, 25, 55, 37, 12, 2, 33, 2, '0', '0', 2, 60, 2]"
711,839,영업,222547991,139.74,156800,서울특별시 동작구 노량진동 13-6 ,서울특별시 동작구 노들로 674 지상2층 6호 (노량진동),6900.0,황금어장,20210100000000.0,U,2021-01-08 2:40,횟집,194346.1567,445823.5009,횟집,37901029,"[34, 21, 3, 6, '0', 6, '0', 1, 1, 13, 2, '0', 3, 12, 10]"
712,840,영업,02 5252399,42.56,156879,서울특별시 동작구 사당동 224-49 ,서울특별시 동작구 사당로16가길 97 (사당동),7009.0,자금성,20201200000000.0,U,2020-12-11 2:40,중국식,197159.564,442530.3015,중국식,18720484,"[70, 18, 14, 14, 4, 3, '0', 1, 5, 1, 2, '0', 1, 8, '0']"
713,841,영업,,48.0,156801,서울특별시 동작구 노량진동 117-5번지 ,서울특별시 동작구 만양로14가길 23 지상1층 (노량진동),6913.0,한솥도시락노량진고시촌점,20160900000000.0,I,2018-08-31 23:59,경양식,195055.4439,445597.2947,경양식,38729430,"[122, 50, 97, 30, 85, 24, 1, '0', 9, '0', 1, '0', '0', 18, 1]"
714,842,영업,02 8150585,62.06,156030,서울특별시 동작구 상도동 504-1 ,서울특별시 동작구 상도로61길 48 (상도동),7027.0,지짐이,20201200000000.0,U,2020-12-12 2:40,호프/통닭,196161.5452,443607.753,호프/통닭,12888911,"[1, '0', 1, '0', '0', '0', '0', '0', 1, 1, '0', '0', '0', '0', '0']"
715,843,영업,02533 6092,34.17,156816,서울특별시 동작구 사당동 140-19 ,서울특별시 동작구 동작대로27다길 16 (사당동),7008.0,미선,20210700000000.0,U,2021-07-09 2:40,한식,198194.1343,442742.0371,한식,1393931101,"[11, 7, 3, 2, '0', 6, '0', 2, 3, 4, '0', '0', '0', 7, '0']"
716,844,영업,,17.4,156855,서울특별시 동작구 신대방동 708 해태보라매타워 ,서울특별시 동작구 보라매로3길 29 상가동 지하1층 45 46호 (신대방동 해태보라매타워),7071.0,마선생 마제,20220200000000.0,I,2022-02-12 0:22,기타,193279.5991,443230.4182,기타,1974023869,"[8, '0', '0', '0', 1, '0', '0', '0', 1, '0', '0', '0', '0', '0', '0']"
717,845,영업,02 8468116,54.8,156853,서울특별시 동작구 신대방동 618-15 ,서울특별시 동작구 신대방2길 3 (신대방동),7067.0,콩사랑,20210900000000.0,U,2021-09-18 2:40,한식,192206.2075,442864.9267,한식,1768226879,"[42, 15, 5, 7, 4, 2, '0', '0', 2, 3, '0', '0', '0', 11, 1]"
718,846,영업,02 8310901,20.3,156855,서울특별시 동작구 신대방동 708 해태보라매타워 1층 9호,서울특별시 동작구 보라매로3길 29 (신대방동 해태보라매타워 1층 9호),7071.0,트러스트커피,20211000000000.0,U,2021-10-09 2:40,기타,193279.5991,443230.4182,기타,1582962376,"['0', 37, 19, '0', '0', 20, 6, '0', 7, '0', '0', '0', 2, '0', '0']"
719,847,영업,02 8236353,9.2,156060,서울특별시 동작구 본동 46-1 ,서울특별시 동작구 현충로 2 (본동),6908.0,한강 손 칼국수,20211100000000.0,U,2021-11-18 2:40,분식,196073.7217,445656.469,분식,19028301,"[14, 3, '0', '0', 1, '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
720,848,영업,,23.48,156704,서울특별시 동작구 신대방동 706 보라매우성아파트 ,서울특별시 동작구 보라매로5길 5 상가동 1층 123 124호 (신대방동 보라매우성아파트),7071.0,이가초밥,20210800000000.0,I,2021-08-12 0:22,일식,193311.8316,443352.6725,일식,1375265770,"[36, 16, 7, 2, 8, 5, '0', '0', 3, '0', '0', '0', '0', 14, 1]"
721,849,영업,,45.33,156816,서울특별시 동작구 사당동 147-29번지 이수자이 1층 116호 ,서울특별시 동작구 사당로 300 (사당동 이수자이 1층 116호),7013.0,올라아보,20180200000000.0,I,2018-08-31 23:59,한식,198202.4725,442471.241,한식,1250637198,"[199, 36, 18, 24, 11, 23, 26, 12, 66, '0', 2, '0', 1, 81, 1]"
722,851,영업,02 8151065,140.32,156030,서울특별시 동작구 상도동 504-3 ,서울특별시 동작구 상도로61길 40 (상도동),7027.0,논두렁 갈비,20211000000000.0,U,2021-10-07 2:40,한식,196135.1217,443610.5863,한식,12057210,"[39, 9, 11, 8, 4, 3, '0', 1, 2, 2, '0', '0', '0', 11, 4]"
723,852,영업,02 8268885,247.07,156030,서울특별시 동작구 상도동 578 ,서울특별시 동작구 강남초등길 24 (상도1동),6912.0,채홍,20210700000000.0,U,2021-07-07 2:40,중국식,195683.0856,444770.2851,중국식,18705549,"[141, 46, 22, 23, 13, 19, 4, 4, 13, 8, 2, '0', 1, 27, 10]"
724,856,영업,208414115,15.51,156854,서울특별시 동작구 신대방동 690-2 ,서울특별시 동작구 대림로 42 (신대방동),7070.0,고바우식당,20211200000000.0,U,2021-12-14 2:40,한식,191865.9381,442829.8591,한식,18751294,"[39, 15, 13, 6, 1, '0', '0', '0', '0', 2, '0', '0', '0', 10, 6]"
725,857,영업,02  32805515,109.06,156839,서울특별시 동작구 상도동 348-170,서울특별시 동작구 상도로 105 1층 (상도동),6952.0,탐나종합어시장 성대시장점,20220500000000.0,U,2021-12-05 0:07,횟집,193913.8163,444286.4374,,1309681424,"[67, 23, 35, 6, 1, 4, '0', '0', 5, 11, 3, '0', 1, 33, 13]"
726,859,영업,,76.0,156839,서울특별시 동작구 상도동 328-10 ,서울특별시 동작구 국사봉1길 4 2층 (상도동),7042.0,사부작,20201000000000.0,U,2020-10-24 2:40,기타,193643.0202,444066.0529,기타,254438454,"[6, 4, 4, '0', '0', 1, '0', '0', '0', 2, 4, '0', '0', '0', '0']"
727,860,영업,02 8215777,105.88,156800,서울특별시 동작구 노량진동 97-1번지 ,서울특별시 동작구 노량진로16길 14 (노량진동),6922.0,내가찜한닭,20200500000000.0,U,2020-05-06 2:40,호프/통닭,194943.8298,445641.0339,호프/통닭,73636919,"[183, 52, 37, 56, 1, 53, 5, '0', 10, 7, 14, '0', 9, 26, 60]"
728,862,영업,02 8226078,64.75,156848,서울특별시 동작구 신대방동 375-14 ,서울특별시 동작구 여의대방로22가길 10 (신대방동),7057.0,팔팔해물탕,20211000000000.0,U,2021-10-29 2:40,한식,192854.9955,443892.1757,한식,20872798,"[69, 13, 7, 14, 1, 8, '0', 6, 9, 4, '0', '0', '0', 40, 7]"
729,864,영업,,49.12,156821,서울특별시 동작구 사당동 272-4 ,서울특별시 동작구 사당로14길 22 1층 (사당동),7010.0,피자상회,20200700000000.0,U,2020-08-02 2:40,경양식,197399.8338,442325.2504,경양식,1131108613,"[46, 21, 15, '0', 2, 7, 8, '0', 3, 1, 3, '0', 1, 4, '0']"
730,865,영업,,34.0,156847,서울특별시 동작구 신대방동 346-12번지 1층 ,서울특별시 동작구 보라매로 96-1 (신대방동 1층),7053.0,술의온도,20180900000000.0,U,2018-09-20 23:59,한식,193588.8039,443966.1534,한식,1830959338,"[29, 12, 9, '0', '0', 1, 2, '0', 5, 5, 1, '0', '0', '0', '0']"
731,866,영업,,30.0,156821,서울특별시 동작구 사당동 267-36 ,서울특별시 동작구 사당로16가길 46 1층 우측호 (사당동),7010.0,동근이숯불두마리치킨 남성역점,20220100000000.0,I,2022-01-14 0:22,한식,197371.307,442387.0385,한식,1111898250,"[22, 9, 8, 7, '0', 3, '0', '0', 3, '0', '0', '0', '0', 4, '0']"
732,867,영업,,42.24,156861,서울특별시 동작구 흑석동 225-17,서울특별시 동작구 서달로 151 2층 (흑석동),6973.0,1994 ANNA,20220600000000.0,U,2021-12-05 23:08,기타,196528.1463,444965.9148,,1357952908,"[13, 17, 14, '0', '0', 1, 2, '0', '0', 5, 2, '0', '0', '0', '0']"
733,868,영업,,42.33,156813,서울특별시 동작구 노량진동 330번지 지하1층 제지하22호 ,서울특별시 동작구 만양로 84 (노량진동 지하1층 제지하22호),6914.0,토담,20170600000000.0,I,2018-08-31 23:59,한식,195079.2655,445413.2884,한식,277763755,"[34, 21, 18, 15, 2, 1, '0', 1, 2, '0', 2, '0', 1, 6, 2]"
734,870,영업,,20.82,156840,서울특별시 동작구 상도동 193-76 ,서울특별시 동작구 상도로22길 46 지상1층 (상도동),6959.0,쌍둥이보쌈,20201100000000.0,U,2020-11-06 2:40,한식,194369.0131,444353.2459,한식,271469243,"[4, 2, 3, 3, 3, '0', 1, '0', 1, '0', 1, '0', '0', 1, '0']"
735,871,영업,,79.34,156800,서울특별시 동작구 노량진동 13-6 ,서울특별시 동작구 노들로 674 2층 4호 (노량진동 노량진수산물도매시장),6900.0,충남식당,20210400000000.0,U,2021-04-22 2:40,기타,194346.1567,445823.5009,기타,18753442,"[51, 32, 21, 9, 1, 9, 2, 6, 6, 20, 3, '0', 1, 29, 33]"
736,872,영업,,92.07,156815,서울특별시 동작구 사당동 89-21,서울특별시 동작구 동작대로29가길 26 1층 (사당동),6997.0,더 쌍화커피,20220700000000.0,I,2021-12-06 23:05,기타,198311.7649,442990.5159,,1395822986,"['0', 10, 8, '0', '0', 2, 8, '0', 13, '0', '0', '0', '0', '0', '0']"
737,873,영업,5225773,25.92,156826,서울특별시 동작구 사당동 1033-23 ,서울특별시 동작구 동작대로7길 34 (사당동),7015.0,페리카나치킨,20210800000000.0,U,2021-08-14 2:40,통닭(치킨),198168.888,441897.0906,통닭(치킨),11800878,"[9, 2, 2, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
738,874,영업,02 8179134,30.2,156801,서울특별시 동작구 노량진동 119-146번지 ,서울특별시 동작구 만양로16길 31 (노량진동),6913.0,명가왕족발보쌈,20150800000000.0,I,2018-08-31 23:59,한식,195071.3007,445503.7283,한식,20352442,"[52, 12, 12, 14, 6, 1, 1, '0', 4, 6, 1, '0', '0', 6, 6]"
739,875,영업,02 8217171,48.5,156877,서울특별시 동작구 흑석동 9-89 ,서울특별시 동작구 현충로 100-1 (흑석동),6979.0,원할머니보쌈,20201100000000.0,U,2020-11-27 2:40,한식,196812.4648,445047.9496,한식,12929119,"[84, 26, 14, 9, 10, 8, 1, 1, 7, 2, '0', '0', 1, 14, 6]"
